segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #2,BDS10,BDS,150,0.253,0.253,0.001953125,27.28125,45.0
无干扰 #2,BDS12,BDS,100,0.253,0.253,0.001953125,180.296875,45.0
无干扰 #2,BDS19,BDS,150,0.169,0.253,0.001953125,33.890625,48.0
无干扰 #2,BDS2,BDS,100,0.253,0.253,0.001953125,145.328125,40.0
无干扰 #2,BDS20,BDS,150,0.169,0.253,0.001953125,28.234375,47.0
无干扰 #2,BDS22,BDS,150,0.253,0.253,0.001953125,19.640625,39.0
无干扰 #2,BDS3,BDS,100,0.253,0.253,0.001953125,182.578125,46.0
无干扰 #2,BDS36,BDS,150,0.169,0.253,0.001953125,28.140625,48.0
无干扰 #2,BDS39,BDS,150,0.253,0.253,0.001953125,23.734375,43.0
无干扰 #2,BDS4,BDS,100,0.253,0.253,0.001953125,182.578125,44.0
无干扰 #2,BDS6,BDS,100,0.253,0.253,0.001953125,184.59375,46.0
无干扰 #2,BDS7,BDS,100,0.169,0.253,0.001953125,182.140625,47.0
无干扰 #2,BDS9,BDS,150,0.253,0.253,0.001953125,30.28125,45.0
无干扰 #2,GAL15,GAL,150,0.253,0.253,0.001953125,25.0,42.0
无干扰 #2,GAL2,GAL,150,0.169,0.253,0.001953125,30.28125,48.0
无干扰 #2,GAL25,GAL,150,0.169,0.253,0.001953125,27.6875,48.0
无干扰 #2,GAL3,GAL,150,0.253,0.253,0.001953125,28.78125,46.0
无干扰 #2,GAL32,GAL,150,0.169,0.253,0.001953125,27.78125,48.0
无干扰 #2,GAL8,GAL,150,0.253,0.253,0.001953125,23.5,39.0
无干扰 #2,GLO41,GLO,100,0.253,0.253,0.001953125,45.28125,41.0
无干扰 #2,GLO42,GLO,100,0.253,0.253,0.001953125,173.125,46.5
无干扰 #2,GLO43,GLO,100,0.253,0.253,0.001953125,170.1875,43.0
无干扰 #2,GLO53,GLO,100,0.21100000000000002,0.253,0.001953125,170.234375,47.0
无干扰 #2,GPS10,GPS,150,0.169,0.253,0.001953125,50.28125,47.0
无干扰 #2,GPS12,GPS,100,0.253,0.253,0.001953125,180.140625,43.5
无干扰 #2,GPS13,GPS,150,0.253,0.253,0.001953125,51.59375,46.0
无干扰 #2,GPS23,GPS,150,0.253,0.253,0.001953125,25.1875,45.0
无干扰 #2,GPS24,GPS,126,0.253,0.38,0.001953125,1.546875,32.0
无干扰 #2,GPS25,GPS,150,0.253,0.253,0.001953125,27.1875,45.0
无干扰 #2,GPS28,GPS,150,0.253,0.253,0.001953125,23.484375,41.0
无干扰 #2,GPS31,GPS,100,0.3165,0.38,0.001953125,50.9375,34.0
无干扰 #2,GPS32,GPS,150,0.253,0.253,0.001953125,28.984375,44.0
无干扰 #2,QZS194,QZS,150,0.253,0.253,0.001953125,23.234375,44.0
无干扰 #2,QZS195,QZS,150,0.253,0.38,0.001953125,19.59375,34.0
无干扰 #2,QZS199,QZS,150,0.253,0.253,0.001953125,25.28125,44.0
392MHz 干扰,BDS1,BDS,100,0.253,0.38,0.001953125,0.875,35.0
392MHz 干扰,BDS10,BDS,150,0.253,0.38,0.001953125,62.1875,34.0
392MHz 干扰,BDS12,BDS,100,0.253,0.38,0.001953125,32.4375,35.0
392MHz 干扰,BDS19,BDS,100,0.253,0.38,0.001953125,40.328125,37.0
392MHz 干扰,BDS2,BDS,32,0.38,0.38,0.001953125,0.0,31.0
392MHz 干扰,BDS20,BDS,100,0.253,0.253,0.001953125,35.625,38.0
392MHz 干扰,BDS22,BDS,100,0.38,0.38,0.001953125,3.484375,31.0
392MHz 干扰,BDS3,BDS,96,0.253,0.38,0.001953125,1.28125,36.0
392MHz 干扰,BDS36,BDS,100,0.253,0.253,0.001953125,38.046875,37.5
392MHz 干扰,BDS39,BDS,100,0.253,0.38,0.001953125,6.59375,33.5
392MHz 干扰,BDS4,BDS,72,0.253,0.38,0.001953125,0.28125,34.0
392MHz 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,36.734375,36.0
392MHz 干扰,BDS7,BDS,100,0.253,0.38,0.001953125,35.4375,36.0
392MHz 干扰,BDS9,BDS,150,0.253,0.38,0.001953125,63.28125,35.0
392MHz 干扰,GAL15,GAL,79,0.38,0.38,0.00390625,0.0,30.0
392MHz 干扰,GAL2,GAL,100,0.253,0.38,0.001953125,0.6875,33.0
392MHz 干扰,GAL25,GAL,82,0.253,0.38,0.001953125,1.78125,37.0
392MHz 干扰,GAL3,GAL,76,0.253,0.38,0.001953125,1.4375,35.0
392MHz 干扰,GAL32,GAL,65,0.253,0.253,0.001953125,3.5,38.0
392MHz 干扰,GAL8,GAL,50,0.38,0.38,0.00390625,0.0,28.0
392MHz 干扰,GLO41,GLO,100,0.3165,0.57,0.0029296875,24.78125,35.0
392MHz 干扰,GLO42,GLO,100,0.253,0.38,0.001953125,34.390625,40.5
392MHz 干扰,GLO43,GLO,100,0.253,0.38,0.001953125,31.484375,39.0
392MHz 干扰,GLO53,GLO,100,0.253,0.38,0.001953125,31.640625,41.5
392MHz 干扰,GPS10,GPS,100,0.253,0.253,0.001953125,36.484375,42.0
392MHz 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,60.28125,40.0
392MHz 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,222.4375,42.0
392MHz 干扰,GPS23,GPS,100,0.253,0.253,0.001953125,33.4375,41.0
392MHz 干扰,GPS24,GPS,100,0.38,0.57,0.00390625,0.046875,27.0
392MHz 干扰,GPS25,GPS,100,0.253,0.253,0.001953125,220.9375,41.5
392MHz 干扰,GPS28,GPS,100,0.253,0.38,0.001953125,33.875,34.5
392MHz 干扰,GPS31,GPS,100,0.38,0.57,0.0029296875,0.0,29.0
392MHz 干扰,GPS32,GPS,100,0.253,0.253,0.001953125,219.6875,41.5
392MHz 干扰,QZS194,QZS,100,0.253,0.253,0.001953125,38.234375,40.5
392MHz 干扰,QZS195,QZS,100,0.3165,0.57,0.0029296875,0.0,29.5
392MHz 干扰,QZS199,QZS,100,0.253,0.38,0.001953125,31.28125,38.5
无干扰 #3,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,21.140625,46.0
无干扰 #3,BDS10,BDS,150,0.253,0.253,0.001953125,105.1875,45.0
无干扰 #3,BDS12,BDS,100,0.253,0.253,0.001953125,62.546875,46.0
无干扰 #3,BDS19,BDS,150,0.169,0.253,0.001953125,23.328125,47.0
无干扰 #3,BDS2,BDS,100,0.253,0.253,0.001953125,19.234375,40.5
无干扰 #3,BDS20,BDS,150,0.169,0.253,0.001953125,23.234375,48.0
无干扰 #3,BDS22,BDS,150,0.253,0.253,0.001953125,21.640625,40.0
无干扰 #3,BDS3,BDS,100,0.253,0.253,0.001953125,21.046875,46.0
无干扰 #3,BDS36,BDS,150,0.169,0.253,0.001953125,23.328125,49.0
无干扰 #3,BDS39,BDS,150,0.253,0.253,0.001953125,22.78125,44.0
无干扰 #3,BDS4,BDS,100,0.253,0.253,0.001953125,21.5,44.0
无干扰 #3,BDS6,BDS,100,0.253,0.253,0.001953125,67.734375,46.0
无干扰 #3,BDS7,BDS,100,0.253,0.253,0.001953125,63.875,46.5
无干扰 #3,BDS9,BDS,150,0.253,0.253,0.001953125,35.890625,46.0
无干扰 #3,GAL15,GAL,150,0.253,0.253,0.001953125,21.046875,44.0
无干扰 #3,GAL2,GAL,150,0.253,0.253,0.001953125,30.140625,47.0
无干扰 #3,GAL25,GAL,150,0.169,0.253,0.001953125,28.59375,48.0
无干扰 #3,GAL3,GAL,150,0.169,0.253,0.001953125,23.328125,48.0
无干扰 #3,GAL32,GAL,150,0.169,0.253,0.001953125,23.140625,49.0
无干扰 #3,GAL8,GAL,150,0.253,0.253,0.001953125,21.234375,41.0
无干扰 #3,GLO41,GLO,100,0.253,0.253,0.001953125,59.03125,43.0
无干扰 #3,GLO42,GLO,100,0.253,0.253,0.001953125,66.890625,46.0
无干扰 #3,GLO43,GLO,100,0.253,0.253,0.001953125,68.34375,43.0
无干扰 #3,GLO53,GLO,100,0.21100000000000002,0.253,0.001953125,63.984375,46.5
无干扰 #3,GPS10,GPS,150,0.253,0.253,0.001953125,54.484375,47.0
无干扰 #3,GPS12,GPS,100,0.253,0.253,0.001953125,74.078125,43.0
无干扰 #3,GPS13,GPS,100,0.253,0.253,0.001953125,265.4375,45.0
无干扰 #3,GPS23,GPS,150,0.253,0.253,0.001953125,34.78125,45.0
无干扰 #3,GPS24,GPS,106,0.38,0.38,0.00390625,0.0,29.0
无干扰 #3,GPS25,GPS,150,0.253,0.253,0.001953125,104.78125,46.0
无干扰 #3,GPS28,GPS,150,0.253,0.253,0.001953125,20.140625,42.0
无干扰 #3,GPS31,GPS,100,0.253,0.38,0.001953125,1.984375,32.0
无干扰 #3,GPS32,GPS,150,0.253,0.253,0.001953125,104.390625,43.0
无干扰 #3,QZS194,QZS,150,0.253,0.253,0.001953125,35.59375,44.0
无干扰 #3,QZS195,QZS,150,0.253,0.253,0.001953125,4.984375,34.0
无干扰 #3,QZS199,QZS,150,0.253,0.253,0.001953125,36.484375,45.0
4G/5G 干扰,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,68.734375,46.5
4G/5G 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,152.78125,46.0
4G/5G 干扰,BDS12,BDS,100,0.253,0.253,0.001953125,110.140625,47.0
4G/5G 干扰,BDS19,BDS,150,0.169,0.253,0.001953125,70.9375,48.0
4G/5G 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,66.828125,40.0
4G/5G 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,70.828125,47.0
4G/5G 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,69.234375,42.0
4G/5G 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,68.640625,46.0
4G/5G 干扰,BDS36,BDS,150,0.169,0.253,0.001953125,70.9375,48.0
4G/5G 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,70.390625,43.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,69.09375,44.0
4G/5G 干扰,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,115.328125,47.0
4G/5G 干扰,BDS7,BDS,100,0.21100000000000002,0.253,0.001953125,111.5,47.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,83.484375,46.0
4G/5G 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,68.640625,43.0
4G/5G 干扰,GAL2,GAL,150,0.169,0.253,0.001953125,77.734375,47.0
4G/5G 干扰,GAL25,GAL,150,0.253,0.253,0.001953125,76.1875,47.0
4G/5G 干扰,GAL3,GAL,150,0.169,0.253,0.001953125,70.9375,48.0
4G/5G 干扰,GAL32,GAL,150,0.169,0.253,0.001953125,70.734375,48.0
4G/5G 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,68.828125,41.0
4G/5G 干扰,GLO41,GLO,100,0.253,0.253,0.001953125,106.640625,42.5
4G/5G 干扰,GLO42,GLO,100,0.253,0.253,0.001953125,114.484375,47.0
4G/5G 干扰,GLO43,GLO,100,0.253,0.253,0.001953125,115.9375,44.5
4G/5G 干扰,GLO52,GLO,100,0.38,0.38,0.001953125,0.28125,31.0
4G/5G 干扰,GLO53,GLO,100,0.253,0.253,0.001953125,111.578125,46.5
4G/5G 干扰,GPS10,GPS,150,0.169,0.253,0.001953125,102.09375,47.0
4G/5G 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,121.6875,43.5
4G/5G 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,313.046875,45.0
4G/5G 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,82.390625,45.0
4G/5G 干扰,GPS24,GPS,100,0.253,0.253,0.001953125,47.03125,37.0
4G/5G 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,152.390625,45.0
4G/5G 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,67.734375,41.0
4G/5G 干扰,GPS31,GPS,100,0.253,0.38,0.001953125,2.234375,32.0
4G/5G 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,151.984375,44.0
4G/5G 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,83.1875,44.0
4G/5G 干扰,QZS195,QZS,150,0.253,0.38,0.001953125,4.4375,33.0
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,84.09375,45.0
无干扰 #4,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,127.9375,46.5
无干扰 #4,BDS10,BDS,150,0.253,0.253,0.001953125,211.984375,46.0
无干扰 #4,BDS12,BDS,100,0.253,0.253,0.001953125,169.328125,46.0
无干扰 #4,BDS19,BDS,150,0.169,0.253,0.001953125,130.140625,47.0
无干扰 #4,BDS2,BDS,100,0.253,0.253,0.001953125,126.046875,40.0
无干扰 #4,BDS20,BDS,150,0.253,0.253,0.001953125,130.046875,47.0
无干扰 #4,BDS22,BDS,150,0.253,0.253,0.001953125,128.4375,42.0
无干扰 #4,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,127.828125,46.0
无干扰 #4,BDS36,BDS,150,0.169,0.253,0.001953125,130.140625,48.0
无干扰 #4,BDS39,BDS,150,0.253,0.253,0.001953125,129.59375,43.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,128.28125,43.0
无干扰 #4,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,174.546875,47.0
无干扰 #4,BDS7,BDS,100,0.253,0.253,0.001953125,170.6875,47.0
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,142.6875,45.0
无干扰 #4,GAL15,GAL,150,0.253,0.253,0.001953125,127.828125,43.0
无干扰 #4,GAL2,GAL,150,0.253,0.253,0.001953125,136.9375,46.0
无干扰 #4,GAL25,GAL,150,0.253,0.253,0.001953125,135.390625,47.0
无干扰 #4,GAL3,GAL,150,0.253,0.253,0.001953125,130.140625,47.0
无干扰 #4,GAL32,GAL,150,0.169,0.253,0.001953125,129.9375,48.0
无干扰 #4,GAL8,GAL,150,0.253,0.253,0.001953125,126.1875,41.0
