segment,n_pairs,median_diff,wilcoxon_z,wilcoxon_p,significant
无干扰 #1,33,-0.5,-1.4869882139696724,0.13701792382546474,False
409MHz 干扰,33,-1.75,-2.5112318571689127,0.012031064830810623,True
无干扰 #2,32,-0.3125,-1.137911326201278,0.25515751134134046,False
392MHz 干扰,30,3.1875,4.474442048543093,7.661110077439304e-06,True
无干扰 #3,33,-0.75,-1.743366110045043,0.08126968415982372,False
4G/5G 干扰,33,-0.5,-1.0636665688682516,0.287479774235456,False
无干扰 #4,34,0.0,0.22543061781144866,0.8216442950021361,False
Wi-Fi 干扰,35,0.0,0.5710544200046938,0.567962754174411,False
无干扰 #5,34,-0.375,-0.41148588912971085,0.6807162861277845,False
