segment,svid,sys,n,max,min,p25,p75,median
409MHz 干扰,GAL6,GAL,150,46.75,34.5,35.75,46.5,42.0
409MHz 干扰,GAL9,GAL,150,46.75,32.25,33.5,46.0,42.25
409MHz 干扰,GLO41,GLO,50,41.25,40.25,40.5625,41.25,41.0
409MHz 干扰,GLO81,GLO,50,46.5,46.0,46.25,46.5,46.5
409MHz 干扰,GLO82,GLO,100,41.0,35.5,36.25,40.5,38.125
409MHz 干扰,GLO95,GLO,100,43.0,29.0,34.25,42.75,38.875
409MHz 干扰,GLO96,GLO,100,46.25,34.5,37.0,46.25,41.625
409MHz 干扰,GLO97,GLO,50,35.75,34.5,34.75,35.5,35.25
409MHz 干扰,GPS11,GPS,100,46.0,44.0,44.5,45.5625,45.125
409MHz 干扰,GPS15,GPS,50,38.25,37.25,37.5,38.0,37.75
409MHz 干扰,GPS20,GPS,50,44.75,43.5,43.75,44.75,44.25
409MHz 干扰,GPS29,GPS,50,42.25,42.0,42.0,42.25,42.0
409MHz 干扰,GPS44,GPS,50,38.25,27.25,29.6875,37.9375,35.875
409MHz 干扰,QZS192,QZS,50,39.75,38.5,39.0,39.5,39.25
409MHz 干扰,QZS386,QZS,100,44.25,28.75,30.25,44.0625,38.375
409MHz 干扰,QZS390,QZS,100,39.25,36.5,36.75,38.5625,37.625
无干扰 #2,BDS1,BDS,50,46.5,45.5,45.75,46.25,46.0
无干扰 #2,BDS14,BDS,100,43.25,34.0,34.25,43.25,38.5
无干扰 #2,BDS2,BDS,93,45.5,38.25,39.25,45.25,45.0
无干扰 #2,BDS21,BDS,150,46.25,39.25,39.5,45.75,45.5
无干扰 #2,BDS22,BDS,100,42.0,27.0,28.5,41.75,35.375
无干扰 #2,BDS3,BDS,100,46.75,34.75,36.25,46.0,42.25
无干扰 #2,BDS34,BDS,150,39.25,24.75,26.0,38.5,36.25
无干扰 #2,BDS35,BDS,150,44.5,33.75,34.5,44.25,44.25
无干扰 #2,BDS4,BDS,100,44.25,41.75,42.0,43.75,43.0
无干扰 #2,BDS42,BDS,73,42.75,16.25,34.0,42.75,42.5
无干扰 #2,BDS6,BDS,100,48.5,41.75,42.25,48.25,45.5
无干扰 #2,BDS8,BDS,100,45.75,42.75,43.0,45.75,44.375
无干扰 #2,BDS9,BDS,150,45.5,36.25,36.5,45.25,40.0
无干扰 #2,GAL10,GAL,150,47.0,43.25,43.25,46.5,45.625
无干扰 #2,GAL11,GAL,150,46.75,43.5,44.0,46.0,45.0
无干扰 #2,GAL12,GAL,150,41.0,36.75,38.25,40.75,40.75
无干扰 #2,GAL18,GAL,150,46.0,35.5,35.75,45.25,45.0
无干扰 #2,GAL194,GAL,50,34.5,33.75,34.0,34.25,34.0
无干扰 #2,GAL28,GAL,83,46.0,25.5,28.25,46.0,45.75
无干扰 #2,GAL36,GAL,142,41.0,26.75,31.5,38.75,37.125
无干扰 #2,GAL4,GAL,100,48.25,44.75,45.0,48.0,46.625
无干扰 #2,GAL6,GAL,150,46.75,43.25,43.5,46.5,45.0
无干扰 #2,GAL9,GAL,150,47.0,43.25,43.75,46.25,44.875
无干扰 #2,GLO41,GLO,50,42.25,40.25,40.5625,41.25,41.25
无干扰 #2,GLO81,GLO,50,46.75,46.5,46.5,46.5,46.5
无干扰 #2,GLO82,GLO,100,42.25,40.75,41.25,42.0,41.625
无干扰 #2,GLO95,GLO,100,43.25,41.5,42.0,42.75,42.5
无干扰 #2,GLO96,GLO,100,46.75,42.25,42.75,46.75,45.0
无干扰 #2,GLO97,GLO,50,42.25,41.75,41.75,42.0,42.0
无干扰 #2,GPS11,GPS,150,45.5,38.5,39.25,45.0,41.5
无干扰 #2,GPS15,GPS,100,45.75,44.25,45.25,45.75,45.75
无干扰 #2,GPS20,GPS,100,43.0,39.0,39.5,43.0,41.375
无干扰 #2,GPS21,GPS,50,43.0,42.25,42.5,42.75,42.75
无干扰 #2,GPS29,GPS,100,38.5,33.5,34.25,37.25,35.5
无干扰 #2,GPS44,GPS,50,33.0,31.75,32.0,32.5,32.25
无干扰 #2,GPS5,GPS,50,46.75,45.75,46.0,46.5,46.25
无干扰 #2,QZS192,QZS,50,46.75,46.5,46.5,46.75,46.75
无干扰 #2,QZS385,QZS,100,36.25,29.0,30.4375,35.5,32.875
无干扰 #2,QZS386,QZS,150,44.5,32.5,33.0,44.25,42.5
无干扰 #2,QZS390,QZS,150,46.0,36.75,37.0,46.0,41.5
392MHz 干扰,BDS1,BDS,50,40.25,29.75,32.3125,34.9375,33.625
392MHz 干扰,BDS14,BDS,100,33.0,28.75,29.5,32.0625,31.25
392MHz 干扰,BDS2,BDS,53,42.5,26.25,40.75,41.75,41.25
392MHz 干扰,BDS21,BDS,100,34.0,29.75,32.1875,33.25,33.0
392MHz 干扰,BDS3,BDS,100,42.0,23.5,30.5,37.25,34.5
392MHz 干扰,BDS34,BDS,100,37.25,23.75,24.75,36.5,31.0
392MHz 干扰,BDS35,BDS,100,33.75,26.75,27.5,32.0,30.375
392MHz 干扰,BDS4,BDS,88,40.5,28.75,32.4375,38.3125,37.0
392MHz 干扰,BDS6,BDS,100,38.75,29.5,36.0,37.25,36.75
392MHz 干扰,BDS8,BDS,100,36.75,32.5,33.0,36.25,35.625
392MHz 干扰,BDS9,BDS,150,41.25,23.75,26.25,40.75,28.75
392MHz 干扰,GAL10,GAL,100,42.0,32.25,38.875,40.75,40.0
392MHz 干扰,GAL11,GAL,51,41.75,33.75,34.75,37.875,35.5
392MHz 干扰,GAL12,GAL,50,41.5,32.0,39.0625,40.5,39.625
392MHz 干扰,GAL18,GAL,100,40.5,29.0,31.75,37.0625,34.125
392MHz 干扰,GAL194,GAL,50,36.0,29.0,31.75,34.5,33.25
392MHz 干扰,GAL28,GAL,1,38.5,38.5,38.5,38.5,38.5
392MHz 干扰,GAL36,GAL,50,40.0,25.0,36.25,37.75,37.125
392MHz 干扰,GAL4,GAL,50,42.75,40.25,40.5625,41.75,41.0
392MHz 干扰,GAL6,GAL,100,43.25,32.25,35.5,41.5,39.125
392MHz 干扰,GAL9,GAL,79,42.0,27.5,34.75,39.75,36.5
392MHz 干扰,GLO41,GLO,50,33.25,26.25,27.75,30.5,29.25
392MHz 干扰,GLO81,GLO,50,35.5,27.0,28.8125,31.75,30.625
392MHz 干扰,GLO82,GLO,63,42.0,31.25,40.75,41.5,41.25
392MHz 干扰,GLO95,GLO,85,43.5,17.0,24.5,42.25,41.5
392MHz 干扰,GLO96,GLO,100,43.5,39.25,40.1875,43.0,41.875
392MHz 干扰,GLO97,GLO,50,43.25,42.5,42.75,43.25,42.75
392MHz 干扰,GPS11,GPS,100,41.0,37.25,37.75,40.5,39.25
392MHz 干扰,GPS15,GPS,100,41.75,38.25,38.5,41.75,40.875
392MHz 干扰,GPS20,GPS,100,40.25,36.25,36.75,38.5,37.875
392MHz 干扰,GPS21,GPS,50,43.25,43.0,43.0,43.25,43.25
392MHz 干扰,GPS29,GPS,100,32.75,27.75,29.5,31.0,30.0
392MHz 干扰,GPS44,GPS,50,33.75,32.0,32.5,33.25,32.875
392MHz 干扰,GPS5,GPS,50,43.5,41.0,41.25,42.4375,42.0
392MHz 干扰,QZS192,QZS,50,41.5,41.0,41.25,41.5,41.5
392MHz 干扰,QZS385,QZS,50,28.75,26.0,26.75,27.9375,27.25
392MHz 干扰,QZS386,QZS,100,39.5,20.75,25.4375,38.25,32.25
392MHz 干扰,QZS390,QZS,100,42.75,31.0,32.0,42.5,38.0
无干扰 #3,BDS1,BDS,50,46.0,45.5,45.75,46.0,45.75
无干扰 #3,BDS14,BDS,100,42.5,34.5,34.75,42.5,38.75
无干扰 #3,BDS2,BDS,86,46.25,38.25,38.75,46.0,45.75
无干扰 #3,BDS21,BDS,150,47.25,39.5,39.75,47.0,45.25
无干扰 #3,BDS3,BDS,100,47.25,35.25,36.75,46.75,43.625
无干扰 #3,BDS34,BDS,150,42.5,32.5,35.25,42.25,36.0
无干扰 #3,BDS35,BDS,150,45.0,32.25,33.0,44.75,40.75
无干扰 #3,BDS4,BDS,100,44.0,42.25,42.75,43.75,43.25
无干扰 #3,BDS42,BDS,74,41.25,24.75,25.5,41.0,41.0
无干扰 #3,BDS6,BDS,100,49.0,42.75,43.25,48.75,46.0
无干扰 #3,BDS8,BDS,100,46.0,43.0,43.0,45.75,44.5
无干扰 #3,BDS9,BDS,150,45.25,37.25,38.0,45.25,38.5
无干扰 #3,GAL10,GAL,150,47.0,42.0,42.5,46.5,44.25
无干扰 #3,GAL11,GAL,150,45.75,42.75,43.25,45.25,44.5
无干扰 #3,GAL12,GAL,150,41.5,31.75,33.25,40.75,38.0
无干扰 #3,GAL18,GAL,150,46.75,32.0,32.25,46.0,44.5
无干扰 #3,GAL194,GAL,50,31.0,30.5,30.8125,31.0,31.0
无干扰 #3,GAL36,GAL,119,44.75,32.0,40.0,44.5,40.75
无干扰 #3,GAL4,GAL,100,47.5,43.75,44.0,47.3125,45.75
无干扰 #3,GAL6,GAL,150,47.25,42.5,42.75,47.0,44.0
无干扰 #3,GAL9,GAL,150,45.75,43.25,43.5625,45.25,44.0
无干扰 #3,GLO41,GLO,50,41.25,40.5,40.75,41.25,41.0
无干扰 #3,GLO81,GLO,100,44.0,38.75,40.1875,43.5,42.625
无干扰 #3,GLO82,GLO,100,41.75,38.75,39.25,40.75,39.5
无干扰 #3,GLO95,GLO,100,42.75,41.25,42.0,42.5,42.25
无干扰 #3,GLO96,GLO,100,46.0,41.5,41.75,46.0,43.875
无干扰 #3,GLO97,GLO,50,41.75,41.0,41.25,41.5,41.25
无干扰 #3,GPS11,GPS,150,44.0,39.5,40.0,43.25,41.5
无干扰 #3,GPS15,GPS,100,45.25,42.75,43.25,45.0,44.25
无干扰 #3,GPS20,GPS,100,42.5,37.75,38.0,42.25,40.125
无干扰 #3,GPS21,GPS,50,43.0,42.5,42.5,42.9375,42.75
无干扰 #3,GPS29,GPS,100,36.0,32.75,33.6875,35.5,35.25
无干扰 #3,GPS38,GPS,50,33.5,32.0,32.25,33.25,32.75
无干扰 #3,GPS5,GPS,50,46.75,46.25,46.5,46.5,46.5
无干扰 #3,QZS192,QZS,50,46.25,45.75,46.0,46.25,46.0
无干扰 #3,QZS385,QZS,100,31.75,28.5,29.5,30.5,30.25
无干扰 #3,QZS386,QZS,150,44.75,36.0,36.25,44.5,42.0
无干扰 #3,QZS390,QZS,150,45.75,35.75,36.25,45.5,41.0
4G/5G 干扰,BDS1,BDS,50,45.75,45.0,45.25,45.5,45.25
4G/5G 干扰,BDS14,BDS,100,43.0,34.5,34.75,43.0,38.75
4G/5G 干扰,BDS2,BDS,77,45.5,38.25,39.0,45.25,45.25
4G/5G 干扰,BDS21,BDS,150,46.0,39.75,40.0,45.5,44.75
4G/5G 干扰,BDS3,BDS,100,46.75,30.5,36.0,46.25,42.5
4G/5G 干扰,BDS34,BDS,150,42.75,35.5,36.25,42.75,38.875
4G/5G 干扰,BDS35,BDS,150,45.25,34.25,34.5,44.5,39.5
4G/5G 干扰,BDS4,BDS,100,43.75,43.0,43.25,43.5,43.5
4G/5G 干扰,BDS42,BDS,76,41.0,26.25,27.6875,40.75,40.75
4G/5G 干扰,BDS6,BDS,100,47.25,41.75,42.25,47.0,44.875
4G/5G 干扰,BDS7,BDS,71,43.25,31.0,31.5,43.0,43.0
4G/5G 干扰,BDS8,BDS,100,46.0,26.0,30.75,46.0,44.375
4G/5G 干扰,BDS9,BDS,150,45.0,35.75,37.0,45.0,38.25
4G/5G 干扰,GAL10,GAL,150,47.0,42.5,42.75,46.5,44.75
4G/5G 干扰,GAL11,GAL,150,44.75,42.0,42.75,44.25,43.75
4G/5G 干扰,GAL12,GAL,140,40.25,33.25,34.5,40.0,35.75
4G/5G 干扰,GAL18,GAL,150,45.5,30.75,31.75,45.0,44.5
4G/5G 干扰,GAL194,GAL,50,33.25,32.0,32.25,32.75,32.5
4G/5G 干扰,GAL36,GAL,150,45.0,35.25,35.5,44.75,40.0
4G/5G 干扰,GAL4,GAL,100,47.25,44.0,44.25,47.0,45.875
4G/5G 干扰,GAL6,GAL,150,47.0,42.75,42.75,46.75,44.5
4G/5G 干扰,GAL9,GAL,150,46.0,42.75,43.0,45.5,44.0
4G/5G 干扰,GLO41,GLO,50,41.75,41.0,41.25,41.5,41.5
4G/5G 干扰,GLO81,GLO,100,40.5,33.75,37.6875,40.25,40.0
4G/5G 干扰,GLO82,GLO,100,42.25,38.5,38.75,41.5,40.0
4G/5G 干扰,GLO95,GLO,100,42.75,40.75,41.0,41.75,41.25
4G/5G 干扰,GLO96,GLO,100,46.0,40.25,41.1875,45.75,43.5
4G/5G 干扰,GLO97,GLO,50,42.0,41.0,41.25,41.5,41.5
4G/5G 干扰,GPS11,GPS,150,44.25,38.25,39.25,44.0,40.5
4G/5G 干扰,GPS15,GPS,100,45.5,42.25,43.75,45.25,44.625
4G/5G 干扰,GPS20,GPS,100,42.5,38.25,38.5,42.25,40.25
4G/5G 干扰,GPS21,GPS,50,42.25,41.75,41.75,42.25,42.0
4G/5G 干扰,GPS29,GPS,100,37.75,34.25,35.25,37.5,36.0
4G/5G 干扰,GPS30,GPS,76,33.0,24.0,25.5,29.0625,27.375
4G/5G 干扰,GPS38,GPS,50,32.5,31.0,31.25,32.0,31.5
4G/5G 干扰,GPS5,GPS,50,47.0,46.5,46.75,46.75,46.75
4G/5G 干扰,QZS192,QZS,50,46.25,45.75,45.75,46.25,46.0
4G/5G 干扰,QZS385,QZS,100,31.5,22.5,25.75,29.75,28.5
4G/5G 干扰,QZS386,QZS,150,45.25,36.25,36.75,44.5,41.125
4G/5G 干扰,QZS390,QZS,150,45.5,36.25,36.5,45.5,40.75
无干扰 #4,BDS1,BDS,50,46.5,46.0,46.0,46.4375,46.25
无干扰 #4,BDS14,BDS,100,42.0,35.0,35.25,41.75,38.5
无干扰 #4,BDS2,BDS,90,46.25,37.25,37.8125,45.75,45.5
无干扰 #4,BDS21,BDS,150,45.5,40.75,41.0,45.25,44.75
无干扰 #4,BDS3,BDS,100,46.25,36.5,37.0,45.75,41.75
无干扰 #4,BDS34,BDS,150,44.0,35.25,36.0,43.75,36.75
无干扰 #4,BDS35,BDS,150,45.25,35.25,35.5,44.75,44.5
无干扰 #4,BDS4,BDS,100,44.75,43.5,44.0,44.5,44.25
无干扰 #4,BDS42,BDS,145,43.0,27.25,28.5,42.75,31.0
无干扰 #4,BDS6,BDS,100,47.0,43.0,43.25,46.75,45.25
无干扰 #4,BDS7,BDS,100,43.75,32.25,32.5,43.3125,38.0
无干扰 #4,BDS8,BDS,100,46.0,30.25,31.0,45.75,38.5
无干扰 #4,BDS9,BDS,150,45.25,37.75,37.75,44.75,38.75
无干扰 #4,GAL10,GAL,150,46.75,42.5,42.75,45.0,44.5
无干扰 #4,GAL11,GAL,150,45.75,42.25,42.75,45.0,44.25
无干扰 #4,GAL12,GAL,150,40.0,32.0,33.75,39.5,38.25
无干扰 #4,GAL18,GAL,150,46.0,32.0,32.5,44.75,44.25
无干扰 #4,GAL194,GAL,50,33.0,32.75,32.75,33.0,32.75
无干扰 #4,GAL36,GAL,140,45.0,33.75,34.75,44.75,36.75
无干扰 #4,GAL4,GAL,100,46.75,43.5,44.0,46.25,45.25
无干扰 #4,GAL6,GAL,150,46.75,43.25,43.25,46.5,44.75
无干扰 #4,GAL9,GAL,150,46.5,43.25,43.5,46.0,43.75
无干扰 #4,GLO41,GLO,50,41.0,40.75,40.75,41.0,41.0
无干扰 #4,GLO81,GLO,100,40.75,33.5,35.25,40.5,38.625
无干扰 #4,GLO82,GLO,100,41.5,36.5,37.0,40.75,38.375
无干扰 #4,GLO95,GLO,100,43.5,41.5,42.25,43.0,42.75
无干扰 #4,GLO96,GLO,100,46.75,40.75,41.25,46.75,44.125
无干扰 #4,GLO97,GLO,50,42.25,41.75,42.0,42.25,42.0
无干扰 #4,GPS11,GPS,150,43.75,38.5,39.75,42.0,41.25
无干扰 #4,GPS15,GPS,100,44.5,43.25,43.5,44.25,44.125
无干扰 #4,GPS20,GPS,100,42.75,39.25,39.5,42.5,40.875
无干扰 #4,GPS21,GPS,50,42.75,42.5,42.5,42.75,42.75
无干扰 #4,GPS29,GPS,100,40.0,35.75,37.75,39.5,38.75
无干扰 #4,GPS30,GPS,142,35.75,28.25,30.75,33.5,33.0
无干扰 #4,GPS38,GPS,50,33.25,32.0,32.25,32.75,32.5
无干扰 #4,GPS5,GPS,50,46.5,46.0,46.25,46.25,46.25
无干扰 #4,QZS192,QZS,50,46.5,46.25,46.25,46.25,46.25
无干扰 #4,QZS385,QZS,100,32.0,24.25,25.0,31.25,28.375
无干扰 #4,QZS386,QZS,150,44.0,39.0,39.0,43.25,42.25
无干扰 #4,QZS390,QZS,150,46.0,37.0,37.25,46.0,40.75
Wi-Fi 干扰,BDS1,BDS,50,46.75,45.75,46.25,46.5,46.5
Wi-Fi 干扰,BDS14,BDS,100,40.25,35.0,35.25,40.0,37.625
Wi-Fi 干扰,BDS2,BDS,95,46.0,37.25,38.0,45.5,45.25
Wi-Fi 干扰,BDS21,BDS,150,45.75,39.0,39.0,45.5,45.0
Wi-Fi 干扰,BDS3,BDS,100,45.5,36.5,37.0,45.0,41.75
Wi-Fi 干扰,BDS34,BDS,150,43.75,35.25,36.25,43.5,41.5
Wi-Fi 干扰,BDS35,BDS,150,44.5,35.5,36.0,44.25,42.75
Wi-Fi 干扰,BDS4,BDS,100,44.25,42.75,43.5,44.0,43.75
Wi-Fi 干扰,BDS42,BDS,90,42.0,27.25,29.0,41.75,41.75
Wi-Fi 干扰,BDS6,BDS,100,46.25,42.25,42.5,46.0,44.75
Wi-Fi 干扰,BDS7,BDS,100,43.75,33.25,33.5,43.5,38.625
Wi-Fi 干扰,BDS8,BDS,100,46.25,31.75,32.0,46.0,39.125
Wi-Fi 干扰,BDS9,BDS,150,45.25,36.25,36.75,44.75,38.25
Wi-Fi 干扰,GAL10,GAL,150,46.75,42.25,42.25,46.0,44.25
Wi-Fi 干扰,GAL11,GAL,150,45.25,42.25,42.8125,44.75,43.5
Wi-Fi 干扰,GAL12,GAL,150,40.5,33.75,35.0,40.25,37.0
Wi-Fi 干扰,GAL18,GAL,150,45.75,32.25,32.75,45.25,44.375
Wi-Fi 干扰,GAL194,GAL,50,33.25,32.75,32.75,33.0,33.0
Wi-Fi 干扰,GAL28,GAL,100,45.0,26.5,29.25,44.75,38.5
Wi-Fi 干扰,GAL36,GAL,150,41.0,32.75,34.5,39.75,39.0
Wi-Fi 干扰,GAL4,GAL,100,47.0,43.25,43.75,46.75,45.25
Wi-Fi 干扰,GAL6,GAL,150,46.75,42.25,42.75,46.5,44.25
Wi-Fi 干扰,GAL9,GAL,150,45.5,42.5,42.75,45.25,43.75
Wi-Fi 干扰,GLO41,GLO,50,43.5,43.25,43.3125,43.5,43.5
Wi-Fi 干扰,GLO81,GLO,100,38.0,30.5,33.375,37.25,37.25
Wi-Fi 干扰,GLO82,GLO,100,42.75,33.5,34.75,41.5,38.375
Wi-Fi 干扰,GLO95,GLO,100,43.0,34.5,37.75,42.5,39.75
Wi-Fi 干扰,GLO96,GLO,100,45.75,40.5,40.75,45.5,43.25
Wi-Fi 干扰,GLO97,GLO,50,42.0,41.0,41.0,41.5,41.25
Wi-Fi 干扰,GPS11,GPS,150,43.0,38.5,41.25,42.25,41.625
Wi-Fi 干扰,GPS15,GPS,100,44.0,43.25,43.5,44.0,43.75
Wi-Fi 干扰,GPS20,GPS,100,43.25,38.75,39.0,43.25,40.625
Wi-Fi 干扰,GPS21,GPS,50,43.0,42.25,42.5,42.75,42.75
Wi-Fi 干扰,GPS29,GPS,100,40.75,29.0,31.1875,40.25,36.375
Wi-Fi 干扰,GPS30,GPS,150,37.0,28.0,31.25,34.4375,33.25
Wi-Fi 干扰,GPS38,GPS,50,35.25,35.0,35.0,35.0,35.0
Wi-Fi 干扰,GPS5,GPS,50,47.0,44.25,45.0,46.25,45.5
Wi-Fi 干扰,QZS192,QZS,50,46.25,45.75,45.75,46.1875,46.0
Wi-Fi 干扰,QZS385,QZS,63,30.25,22.25,27.625,29.25,28.25
Wi-Fi 干扰,QZS386,QZS,150,43.75,38.75,39.25,43.75,41.75
Wi-Fi 干扰,QZS390,QZS,150,45.5,36.25,37.0,45.0,41.0
无干扰 #5,BDS1,BDS,50,47.25,46.75,46.75,47.0,47.0
无干扰 #5,BDS14,BDS,100,41.0,35.0,35.25,40.5,37.875
无干扰 #5,BDS2,BDS,90,46.25,38.5,39.0,46.0,45.75
无干扰 #5,BDS21,BDS,150,46.0,37.25,38.25,45.0,44.25
无干扰 #5,BDS3,BDS,100,46.25,36.5,37.0,46.0,42.375
无干扰 #5,BDS34,BDS,144,44.25,34.25,35.6875,44.0,36.5
无干扰 #5,BDS35,BDS,150,45.25,33.5,34.0,44.75,42.25
无干扰 #5,BDS4,BDS,100,45.0,43.5,44.0,44.5,44.25
无干扰 #5,BDS42,BDS,150,41.0,31.0,31.75,40.25,35.0
无干扰 #5,BDS6,BDS,100,47.75,42.75,43.0,47.75,45.5
无干扰 #5,BDS7,BDS,100,43.75,32.5,32.75,43.75,38.375
无干扰 #5,BDS8,BDS,100,46.0,32.5,33.5,45.75,39.75
无干扰 #5,BDS9,BDS,150,44.75,37.5,38.25,44.75,39.25
无干扰 #5,GAL10,GAL,150,46.75,42.0,42.25,45.5,44.5
无干扰 #5,GAL11,GAL,150,43.75,42.75,42.75,43.5,43.25
无干扰 #5,GAL12,GAL,128,41.0,27.25,29.1875,41.0,34.5
无干扰 #5,GAL18,GAL,150,46.0,29.75,30.75,45.75,44.5
无干扰 #5,GAL194,GAL,50,33.75,33.0,33.25,33.5,33.25
无干扰 #5,GAL28,GAL,101,44.75,27.5,28.75,44.5,36.25
无干扰 #5,GAL36,GAL,150,41.0,25.75,27.0,40.5,39.75
无干扰 #5,GAL4,GAL,100,46.75,43.5,43.5,46.75,45.125
无干扰 #5,GAL6,GAL,150,47.25,42.75,42.75,47.0,44.25
无干扰 #5,GAL9,GAL,150,45.75,43.5,43.5,45.25,44.0
无干扰 #5,GLO41,GLO,50,42.0,40.5,41.0,41.5,41.25
无干扰 #5,GLO81,GLO,100,39.75,34.25,34.75,37.25,35.875
无干扰 #5,GLO82,GLO,100,43.5,34.25,35.5,43.0,39.25
无干扰 #5,GLO95,GLO,100,42.75,40.25,40.5,41.75,40.75
无干扰 #5,GLO96,GLO,100,46.0,38.75,39.5,46.0,42.875
无干扰 #5,GLO97,GLO,50,42.5,42.0,42.0,42.25,42.25
无干扰 #5,GPS11,GPS,150,44.0,41.0,41.25,43.75,41.5
无干扰 #5,GPS15,GPS,100,45.5,42.75,42.75,45.0625,43.625
无干扰 #5,GPS20,GPS,100,43.0,38.5,39.25,42.75,41.125
无干扰 #5,GPS21,GPS,50,43.0,42.75,42.75,42.75,42.75
无干扰 #5,GPS29,GPS,100,41.75,34.25,35.0,41.5,38.125
无干扰 #5,GPS30,GPS,150,36.0,29.25,32.25,33.75,33.0
无干扰 #5,GPS38,GPS,50,39.5,38.25,38.75,39.25,38.875
