segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
4G/5G 干扰,BDS34,BDS,150,0.253,0.253,0.001953125,50.484375,36.0
4G/5G 干扰,BDS35,BDS,150,0.253,0.253,0.001953125,81.484375,40.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,81.9375,42.5
4G/5G 干扰,BDS42,BDS,76,0.38,0.38,0.00390625,0.1875,26.5
4G/5G 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,131.984375,45.0
4G/5G 干扰,BDS7,BDS,71,0.38,0.38,0.001953125,2.375,31.0
4G/5G 干扰,BDS8,BDS,100,0.253,0.253,0.001953125,471.578125,45.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,81.140625,36.0
4G/5G 干扰,GAL10,GAL,150,0.253,0.253,0.001953125,80.0,44.0
4G/5G 干扰,GAL11,GAL,150,0.253,0.253,0.001953125,79.734375,42.0
4G/5G 干扰,GAL12,GAL,140,0.253,0.38,0.001953125,1.375,34.0
4G/5G 干扰,GAL18,GAL,150,0.253,0.253,0.001953125,80.640625,44.0
4G/5G 干扰,GAL36,GAL,150,0.253,0.253,0.001953125,20.59375,35.0
4G/5G 干扰,GAL4,GAL,150,0.253,0.253,0.001953125,80.09375,44.0
4G/5G 干扰,GAL6,GAL,150,0.253,0.253,0.001953125,80.375,44.0
4G/5G 干扰,GAL9,GAL,150,0.253,0.253,0.001953125,79.828125,44.0
4G/5G 干扰,GLO75,GLO,50,0.253,0.253,0.001953125,4.390625,37.0
4G/5G 干扰,GLO81,GLO,100,0.253,0.253,0.001953125,131.140625,39.5
4G/5G 干扰,GLO82,GLO,100,0.253,0.253,0.001953125,130.78125,41.0
4G/5G 干扰,GLO95,GLO,100,0.253,0.253,0.001953125,129.28125,41.0
4G/5G 干扰,GLO96,GLO,100,0.253,0.253,0.001953125,132.1875,43.5
4G/5G 干扰,GLO97,GLO,50,0.253,0.253,0.001953125,78.59375,41.0
4G/5G 干扰,GPS11,GPS,150,0.253,0.253,0.001953125,81.890625,44.0
4G/5G 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,129.4375,40.0
4G/5G 干扰,GPS20,GPS,100,0.253,0.253,0.001953125,130.84375,42.0
4G/5G 干扰,GPS21,GPS,50,0.253,0.253,0.001953125,80.59375,35.0
4G/5G 干扰,GPS29,GPS,100,0.3165,0.38,0.0029296875,13.890625,31.5
4G/5G 干扰,GPS30,GPS,76,0.38,0.38,0.001953125,1.140625,31.0
4G/5G 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,136.4375,42.5
4G/5G 干扰,QZS194,QZS,150,0.38,0.38,0.00390625,0.046875,29.0
4G/5G 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,83.28125,44.5
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,81.78125,40.0
