segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
392MHz 干扰,BDS10,BDS,150,0.253,0.38,0.001953125,5.734375,34.0
392MHz 干扰,BDS12,BDS,100,0.253,0.38,0.001953125,9.375,36.0
392MHz 干扰,BDS19,BDS,100,0.253,0.253,0.001953125,16.1875,36.0
392MHz 干扰,BDS2,BDS,75,0.38,0.38,0.00390625,0.0,30.0
392MHz 干扰,BDS20,BDS,100,0.253,0.253,0.001953125,11.546875,35.0
392MHz 干扰,BDS22,BDS,100,0.38,0.38,0.001953125,1.546875,30.0
392MHz 干扰,BDS3,BDS,94,0.253,0.38,0.001953125,0.09375,32.0
392MHz 干扰,BDS36,BDS,100,0.253,0.253,0.001953125,13.78125,35.0
392MHz 干扰,BDS39,BDS,100,0.253,0.38,0.001953125,7.890625,35.0
392MHz 干扰,BDS4,BDS,71,0.38,0.38,0.001953125,0.0,31.0
392MHz 干扰,BDS6,BDS,100,0.253,0.38,0.001953125,4.828125,33.0
392MHz 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,36.78125,34.0
392MHz 干扰,BDS9,BDS,150,0.253,0.38,0.001953125,4.1875,33.0
392MHz 干扰,GAL15,GAL,92,0.253,0.38,0.001953125,1.046875,35.0
392MHz 干扰,GAL2,GAL,100,0.253,0.253,0.001953125,3.375,40.0
392MHz 干扰,GAL25,GAL,100,0.253,0.253,0.001953125,132.390625,38.0
392MHz 干扰,GAL3,GAL,81,0.253,0.38,0.001953125,262.5,39.0
392MHz 干扰,GAL30,GAL,70,0.253,0.38,0.001953125,0.09375,34.0
392MHz 干扰,GAL32,GAL,100,0.253,0.253,0.001953125,177.734375,40.0
392MHz 干扰,GAL5,GAL,77,0.253,0.38,0.001953125,0.6875,33.0
392MHz 干扰,GAL8,GAL,50,0.253,0.38,0.001953125,1.390625,34.5
392MHz 干扰,GLO78,GLO,50,0.253,0.253,0.001953125,51.484375,42.0
392MHz 干扰,GLO79,GLO,100,0.253,0.253,0.001953125,30.9375,41.0
392MHz 干扰,GLO80,GLO,100,0.253,0.253,0.001953125,19.1875,43.0
392MHz 干扰,GLO83,GLO,82,0.253,0.57,0.001953125,47.984375,42.0
392MHz 干扰,GLO90,GLO,100,0.253,0.38,0.001953125,27.296875,39.5
392MHz 干扰,GPS10,GPS,100,0.253,0.253,0.001953125,157.09375,42.0
392MHz 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,157.734375,41.0
392MHz 干扰,GPS13,GPS,100,0.253,0.38,0.001953125,3.5,33.0
392MHz 干扰,GPS23,GPS,100,0.253,0.253,0.001953125,50.09375,40.5
392MHz 干扰,GPS25,GPS,100,0.253,0.253,0.001953125,139.234375,40.0
392MHz 干扰,GPS28,GPS,100,0.253,0.38,0.001953125,14.890625,36.0
392MHz 干扰,GPS31,GPS,100,0.38,0.38,0.00390625,0.1875,30.0
392MHz 干扰,GPS32,GPS,100,0.253,0.253,0.001953125,138.9375,39.0
392MHz 干扰,QZS194,QZS,100,0.253,0.253,0.001953125,48.09375,39.5
392MHz 干扰,QZS195,QZS,50,0.253,0.253,0.001953125,3.984375,34.0
392MHz 干扰,QZS199,QZS,100,0.253,0.38,0.001953125,50.09375,39.5
无干扰 #3,BDS1,BDS,100,0.253,0.253,0.001953125,17.1875,45.5
无干扰 #3,BDS10,BDS,150,0.253,0.253,0.001953125,19.1875,44.0
无干扰 #3,BDS12,BDS,100,0.253,0.253,0.001953125,18.1875,46.0
无干扰 #3,BDS19,BDS,150,0.253,0.253,0.001953125,18.140625,46.0
无干扰 #3,BDS2,BDS,79,0.253,0.253,0.001953125,14.375,43.0
无干扰 #3,BDS20,BDS,150,0.253,0.253,0.001953125,20.046875,44.0
无干扰 #3,BDS22,BDS,150,0.253,0.253,0.001953125,16.9375,39.0
无干扰 #3,BDS3,BDS,100,0.253,0.253,0.001953125,17.484375,44.0
无干扰 #3,BDS36,BDS,150,0.253,0.253,0.001953125,20.6875,45.0
无干扰 #3,BDS39,BDS,150,0.253,0.253,0.001953125,16.9375,46.0
无干扰 #3,BDS4,BDS,100,0.253,0.253,0.001953125,17.328125,43.0
无干扰 #3,BDS6,BDS,100,0.253,0.253,0.001953125,17.828125,44.0
无干扰 #3,BDS7,BDS,100,0.253,0.253,0.001953125,18.484375,44.5
无干扰 #3,BDS9,BDS,150,0.253,0.253,0.001953125,18.375,43.0
无干扰 #3,GAL15,GAL,150,0.253,0.253,0.001953125,17.1875,44.0
无干扰 #3,GAL2,GAL,150,0.253,0.253,0.001953125,20.5,46.0
无干扰 #3,GAL25,GAL,150,0.253,0.253,0.001953125,17.6875,46.0
无干扰 #3,GAL3,GAL,150,0.253,0.253,0.001953125,19.1875,46.0
无干扰 #3,GAL30,GAL,150,0.253,0.253,0.001953125,12.6875,37.0
无干扰 #3,GAL32,GAL,150,0.253,0.253,0.001953125,20.734375,46.0
无干扰 #3,GAL5,GAL,150,0.253,0.253,0.001953125,16.875,41.0
无干扰 #3,GAL8,GAL,137,0.253,0.253,0.001953125,15.375,42.0
无干扰 #3,GLO78,GLO,100,0.253,0.253,0.001953125,52.4375,39.0
无干扰 #3,GLO79,GLO,100,0.253,0.253,0.001953125,54.25,45.5
无干扰 #3,GLO80,GLO,100,0.253,0.38,0.001953125,7.9375,41.0
无干扰 #3,GLO83,GLO,100,0.253,0.253,0.001953125,52.390625,44.0
无干扰 #3,GLO90,GLO,100,0.253,0.253,0.001953125,52.796875,43.0
无干扰 #3,GPS10,GPS,150,0.253,0.253,0.001953125,21.484375,47.0
无干扰 #3,GPS12,GPS,100,0.253,0.253,0.001953125,56.140625,43.5
无干扰 #3,GPS13,GPS,100,0.253,0.38,0.001953125,7.890625,35.0
无干扰 #3,GPS23,GPS,150,0.253,0.253,0.001953125,20.1875,42.0
无干扰 #3,GPS25,GPS,150,0.253,0.253,0.001953125,25.484375,46.0
无干扰 #3,GPS28,GPS,150,0.253,0.253,0.001953125,21.484375,37.0
无干扰 #3,GPS31,GPS,100,0.3165,0.38,0.0029296875,0.046875,31.0
无干扰 #3,GPS32,GPS,150,0.253,0.253,0.001953125,27.484375,41.0
无干扰 #3,QZS194,QZS,150,0.253,0.253,0.001953125,20.59375,44.0
无干扰 #3,QZS195,QZS,127,0.38,0.38,0.001953125,0.375,31.0
无干扰 #3,QZS199,QZS,150,0.253,0.253,0.001953125,20.140625,44.0
4G/5G 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,61.0,45.5
4G/5G 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,62.984375,44.0
4G/5G 干扰,BDS12,BDS,100,0.253,0.253,0.001953125,62.0,46.0
4G/5G 干扰,BDS19,BDS,150,0.253,0.253,0.001953125,61.9375,46.0
4G/5G 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,40.28125,41.5
4G/5G 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,63.828125,45.0
4G/5G 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,58.734375,39.0
4G/5G 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,36.09375,44.0
4G/5G 干扰,BDS36,BDS,150,0.253,0.253,0.001953125,64.5,45.0
4G/5G 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,60.734375,44.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,61.140625,43.0
4G/5G 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,61.640625,45.0
4G/5G 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,62.28125,44.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,62.1875,44.0
4G/5G 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,60.984375,44.0
4G/5G 干扰,GAL2,GAL,150,0.253,0.253,0.001953125,64.28125,46.0
4G/5G 干扰,GAL25,GAL,150,0.253,0.253,0.001953125,61.5,46.0
4G/5G 干扰,GAL3,GAL,150,0.253,0.253,0.001953125,63.0,45.0
4G/5G 干扰,GAL30,GAL,150,0.253,0.253,0.001953125,56.5,38.0
4G/5G 干扰,GAL32,GAL,150,0.253,0.253,0.001953125,64.546875,47.0
4G/5G 干扰,GAL5,GAL,150,0.253,0.253,0.001953125,60.6875,42.0
4G/5G 干扰,GAL8,GAL,137,0.253,0.253,0.001953125,22.0,38.0
4G/5G 干扰,GLO78,GLO,100,0.253,0.253,0.001953125,73.4375,38.5
4G/5G 干扰,GLO79,GLO,100,0.21100000000000002,0.253,0.001953125,98.03125,46.0
4G/5G 干扰,GLO80,GLO,100,0.253,0.253,0.001953125,31.734375,45.0
4G/5G 干扰,GLO83,GLO,100,0.253,0.253,0.001953125,96.1875,43.0
4G/5G 干扰,GLO90,GLO,100,0.253,0.253,0.001953125,96.578125,43.0
4G/5G 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,65.28125,45.5
4G/5G 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,99.9375,43.5
4G/5G 干扰,GPS13,GPS,100,0.253,0.38,0.001953125,0.4375,31.0
4G/5G 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,64.0,42.0
4G/5G 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,69.28125,45.0
4G/5G 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,58.484375,39.0
4G/5G 干扰,GPS31,GPS,97,0.253,0.57,0.001953125,0.1875,33.0
4G/5G 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,71.28125,41.0
4G/5G 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,64.375,43.0
4G/5G 干扰,QZS195,QZS,145,0.38,0.38,0.00390625,1.09375,29.0
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,63.9375,44.0
无干扰 #4,BDS1,BDS,100,0.253,0.253,0.001953125,116.0,45.5
无干扰 #4,BDS10,BDS,150,0.253,0.253,0.001953125,117.984375,44.0
无干扰 #4,BDS12,BDS,100,0.253,0.253,0.001953125,117.0,46.0
无干扰 #4,BDS19,BDS,150,0.253,0.253,0.001953125,116.9375,46.0
无干扰 #4,BDS2,BDS,100,0.253,0.253,0.001953125,75.4375,41.5
无干扰 #4,BDS20,BDS,150,0.253,0.253,0.001953125,118.828125,44.0
无干扰 #4,BDS22,BDS,150,0.253,0.253,0.001953125,113.734375,40.0
无干扰 #4,BDS3,BDS,100,0.253,0.253,0.001953125,65.6875,44.0
无干扰 #4,BDS36,BDS,150,0.253,0.253,0.001953125,119.5,46.0
无干扰 #4,BDS39,BDS,150,0.253,0.253,0.001953125,115.734375,44.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,116.140625,42.0
无干扰 #4,BDS6,BDS,100,0.253,0.253,0.001953125,116.640625,44.5
无干扰 #4,BDS7,BDS,100,0.253,0.253,0.001953125,117.28125,44.5
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,117.1875,44.0
无干扰 #4,GAL15,GAL,150,0.253,0.253,0.001953125,115.984375,45.0
无干扰 #4,GAL2,GAL,150,0.253,0.253,0.001953125,119.28125,46.0
无干扰 #4,GAL25,GAL,150,0.253,0.253,0.001953125,116.5,46.0
无干扰 #4,GAL3,GAL,150,0.253,0.253,0.001953125,118.0,46.0
无干扰 #4,GAL30,GAL,150,0.253,0.253,0.001953125,111.5,39.0
无干扰 #4,GAL32,GAL,150,0.253,0.253,0.001953125,119.546875,46.0
无干扰 #4,GAL5,GAL,150,0.253,0.253,0.001953125,115.6875,43.0
无干扰 #4,GAL8,GAL,150,0.253,0.253,0.001953125,27.59375,37.0
无干扰 #4,GLO78,GLO,100,0.253,0.253,0.001953125,104.78125,40.5
无干扰 #4,GLO79,GLO,100,0.21100000000000002,0.253,0.001953125,153.03125,45.5
无干扰 #4,GLO80,GLO,100,0.253,0.253,0.001953125,36.6875,42.5
无干扰 #4,GLO83,GLO,100,0.253,0.253,0.001953125,151.1875,42.0
无干扰 #4,GLO89,GLO,50,0.38,0.38,0.00390625,0.09375,29.0
无干扰 #4,GLO90,GLO,100,0.253,0.253,0.001953125,151.578125,43.0
