label,n,std_psr_median,std_psr_mean,std_psr_p25,std_psr_p75,std_adr_median,std_adr_mean,locktime_median,locktime_p25,doppler_std,cno_median
无干扰 #1,5014,0.253,0.2512367371360192,0.253,0.253,0.001953125,0.0020170086258476266,137.59375,133.6875,1494.9692605180292,43.0
409MHz 干扰,4268,0.253,0.2665285848172446,0.253,0.253,0.001953125,0.00212885133552015,58.328125,4.5,1542.5527918313558,39.0
无干扰 #2,5010,0.253,0.24741277445109786,0.253,0.253,0.001953125,0.002002635354291417,20.09375,14.09375,1488.4667704955489,44.0
392MHz 干扰,3592,0.253,0.2724276169265034,0.253,0.253,0.001953125,0.002153766181792873,9.28125,1.28125,1509.4826578577488,36.0
无干扰 #3,4893,0.253,0.24988391579807895,0.253,0.253,0.001953125,0.0019930417177600654,18.375,14.875,1489.045898210864,44.0
4G/5G 干扰,4929,0.253,0.2512586731588558,0.253,0.253,0.001953125,0.0020050339825522416,61.6875,57.5,1484.6409083173528,43.0
无干扰 #4,5000,0.253,0.25397840000000005,0.253,0.253,0.001953125,0.00200703125,116.5,112.0,1504.9905981711472,44.0
Wi-Fi 干扰,5134,0.253,0.2512084144916245,0.253,0.253,0.001953125,0.0020250261735488898,165.1875,160.1875,1500.043908543128,43.0
无干扰 #5,5095,0.253,0.2485895976447498,0.253,0.253,0.001953125,0.0020113929097154075,205.09375,199.59375,1505.9027231159484,43.0
