segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
409MHz 干扰,GLO46,GLO,100,0.253,0.38,0.001953125,94.140625,38.0
409MHz 干扰,GLO53,GLO,100,0.253,0.38,0.001953125,265.03125,41.0
409MHz 干扰,GLO64,GLO,50,0.38,0.38,0.00390625,0.1875,29.0
409MHz 干扰,GPS10,GPS,100,0.253,0.38,0.001953125,284.1875,42.5
409MHz 干扰,GPS12,GPS,50,0.253,0.253,0.001953125,551.28125,45.0
409MHz 干扰,GPS13,GPS,50,0.253,0.253,0.001953125,933.78125,40.0
409MHz 干扰,GPS23,GPS,71,0.253,0.38,0.001953125,540.09375,46.0
409MHz 干扰,GPS25,GPS,100,0.253,0.38,0.001953125,724.234375,43.5
409MHz 干扰,GPS28,GPS,100,0.253,0.38,0.001953125,113.890625,36.5
409MHz 干扰,GPS31,GPS,50,0.253,0.253,0.001953125,14.984375,35.0
409MHz 干扰,GPS32,GPS,100,0.253,0.38,0.001953125,465.046875,42.5
409MHz 干扰,QZS194,QZS,72,0.253,0.38,0.001953125,540.78125,41.0
409MHz 干扰,QZS195,QZS,50,0.38,0.38,0.001953125,2.6875,30.0
409MHz 干扰,QZS199,QZS,100,0.253,0.38,0.001953125,272.09375,37.0
无干扰 #2,BDS1,BDS,100,0.253,0.253,0.001953125,290.75,46.0
无干扰 #2,BDS10,BDS,150,0.253,0.253,0.001953125,17.828125,45.0
无干扰 #2,BDS12,BDS,100,0.169,0.253,0.001953125,290.09375,48.0
无干扰 #2,BDS19,BDS,150,0.253,0.253,0.001953125,18.546875,46.0
无干扰 #2,BDS2,BDS,100,0.253,0.253,0.001953125,17.140625,40.0
无干扰 #2,BDS20,BDS,150,0.253,0.253,0.001953125,17.390625,46.0
无干扰 #2,BDS22,BDS,150,0.253,0.253,0.001953125,17.390625,42.0
无干扰 #2,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,290.59375,46.0
无干扰 #2,BDS36,BDS,150,0.169,0.253,0.001953125,19.28125,48.0
无干扰 #2,BDS39,BDS,150,0.253,0.253,0.001953125,18.28125,44.0
无干扰 #2,BDS4,BDS,100,0.253,0.253,0.001953125,290.546875,44.0
无干扰 #2,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,291.25,47.0
无干扰 #2,BDS7,BDS,100,0.253,0.253,0.001953125,291.046875,47.0
无干扰 #2,BDS9,BDS,150,0.253,0.253,0.001953125,18.828125,46.0
无干扰 #2,GAL15,GAL,150,0.253,0.253,0.001953125,17.1875,42.0
无干扰 #2,GAL2,GAL,150,0.169,0.253,0.001953125,17.28125,49.0
无干扰 #2,GAL25,GAL,150,0.253,0.253,0.001953125,18.1875,47.0
无干扰 #2,GAL3,GAL,150,0.169,0.253,0.001953125,18.984375,48.0
