segment,band,n,std_psr_median,std_psr_mean,std_adr_median,cno_median,locktime_median
无干扰 #4,L5,400,0.253,0.25300000000000006,0.001953125,44.5,114.28125
Wi-Fi 干扰,B1,700,0.253,0.25300000000000006,0.001953125,45.0,166.046875
Wi-Fi 干扰,B2I,100,0.253,0.25300000000000006,0.001953125,44.0,170.140625
Wi-Fi 干扰,B2a,250,0.169,0.20260000000000003,0.001953125,49.0,162.6875
Wi-Fi 干扰,B3,694,0.253,0.25300000000000006,0.001953125,43.0,165.375
Wi-Fi 干扰,E1,450,0.253,0.24554666666666675,0.001953125,46.0,164.6875
Wi-Fi 干扰,E5a,450,0.253,0.25300000000000006,0.001953125,41.0,162.6875
Wi-Fi 干扰,E5b,445,0.253,0.22468539325842704,0.001953125,45.0,165.5
Wi-Fi 干扰,L1,845,0.253,0.26584733727810655,0.001953125,42.0,165.59375
Wi-Fi 干扰,L2,800,0.253,0.26887500000000003,0.001953125,40.0,216.9375
Wi-Fi 干扰,L5,400,0.253,0.24250000000000008,0.001953125,45.0,163.5
无干扰 #5,B1,700,0.253,0.24748000000000006,0.001953125,45.0,206.046875
无干扰 #5,B2I,100,0.253,0.25300000000000006,0.001953125,44.0,210.140625
无干扰 #5,B2a,250,0.169,0.20260000000000003,0.001953125,49.0,202.6875
无干扰 #5,B3,690,0.253,0.25300000000000006,0.001953125,43.0,205.375
无干扰 #5,E1,450,0.253,0.23638666666666672,0.001953125,46.0,204.6875
无干扰 #5,E5a,450,0.253,0.25525777777777786,0.001953125,41.0,202.6875
无干扰 #5,E5b,438,0.253,0.22423287671232883,0.001953125,45.0,205.046875
无干扰 #5,L1,847,0.253,0.2615324675324676,0.001953125,44.0,204.1875
无干扰 #5,L2,770,0.253,0.2650389610389611,0.001953125,41.0,270.375
无干扰 #5,L5,400,0.253,0.24439000000000008,0.001953125,44.5,203.5
