segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #2,GPS13,GPS,150,0.253,0.253,0.001953125,424.9375,45.0
无干扰 #2,GPS18,GPS,100,0.253,0.38,0.001953125,8.1875,32.0
无干扰 #2,GPS23,GPS,150,0.253,0.253,0.001953125,422.09375,46.0
无干扰 #2,GPS25,GPS,150,0.253,0.253,0.001953125,421.640625,45.0
无干扰 #2,GPS28,GPS,150,0.253,0.253,0.001953125,19.59375,39.0
无干扰 #2,GPS32,GPS,150,0.253,0.253,0.001953125,29.59375,34.0
无干扰 #2,QZS194,QZS,150,0.253,0.253,0.001953125,21.984375,40.0
无干扰 #2,QZS195,QZS,150,0.253,0.253,0.001953125,263.09375,39.0
无干扰 #2,QZS199,QZS,150,0.253,0.253,0.001953125,426.546875,42.0
392MHz 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,27.234375,40.0
392MHz 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,57.09375,41.0
392MHz 干扰,BDS2,BDS,86,0.38,0.38,0.00390625,0.0,29.0
392MHz 干扰,BDS23,BDS,100,0.253,0.253,0.001953125,28.6875,35.5
392MHz 干扰,BDS24,BDS,100,0.253,0.253,0.001953125,237.1875,40.0
392MHz 干扰,BDS25,BDS,100,0.21100000000000002,0.253,0.001953125,244.6875,42.0
392MHz 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,28.59375,40.0
392MHz 干扰,BDS33,BDS,100,0.253,0.253,0.001953125,233.1875,41.0
392MHz 干扰,BDS4,BDS,100,0.253,0.38,0.001953125,26.078125,37.5
392MHz 干扰,BDS41,BDS,100,0.253,0.253,0.001953125,237.6875,39.5
392MHz 干扰,BDS42,BDS,100,0.3165,0.38,0.0029296875,25.03125,30.5
392MHz 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,237.625,40.5
392MHz 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,469.328125,41.5
392MHz 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,468.546875,41.0
392MHz 干扰,GAL13,GAL,94,0.253,0.38,0.001953125,0.1875,32.0
392MHz 干扰,GAL2,GAL,96,0.253,0.253,0.001953125,6.546875,37.0
392MHz 干扰,GAL26,GAL,83,0.38,0.38,0.00390625,0.0,29.0
392MHz 干扰,GAL30,GAL,100,0.253,0.253,0.001953125,462.734375,43.5
392MHz 干扰,GAL32,GAL,100,0.253,0.253,0.001953125,230.984375,39.5
392MHz 干扰,GAL7,GAL,100,0.253,0.253,0.001953125,245.1875,41.0
392MHz 干扰,GAL8,GAL,100,0.253,0.253,0.001953125,234.25,41.0
392MHz 干扰,GLO100,GLO,100,0.253,0.253,0.001953125,45.53125,42.0
392MHz 干扰,GLO76,GLO,39,0.38,0.38,0.001953125,0.0,31.0
392MHz 干扰,GLO82,GLO,53,0.253,0.38,0.001953125,4.28125,37.0
392MHz 干扰,GLO85,GLO,100,0.253,0.253,0.001953125,27.9375,41.0
392MHz 干扰,GLO86,GLO,100,0.253,0.253,0.001953125,27.390625,39.5
392MHz 干扰,GLO91,GLO,38,0.38,0.38,0.00390625,0.0,29.0
392MHz 干扰,GLO98,GLO,25,0.38,0.38,0.00390625,0.0,29.0
392MHz 干扰,GPS10,GPS,100,0.253,0.253,0.001953125,260.328125,42.5
392MHz 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,260.1875,39.0
392MHz 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,34.78125,40.5
392MHz 干扰,GPS18,GPS,72,0.38,0.38,0.00390625,0.0,25.0
392MHz 干扰,GPS23,GPS,100,0.253,0.253,0.001953125,258.640625,42.5
392MHz 干扰,GPS25,GPS,100,0.253,0.253,0.001953125,258.28125,40.0
392MHz 干扰,GPS28,GPS,100,0.253,0.38,0.001953125,27.484375,36.5
392MHz 干扰,GPS32,GPS,100,0.253,0.38,0.001953125,10.6875,34.5
392MHz 干扰,QZS194,QZS,100,0.253,0.253,0.001953125,31.78125,36.5
392MHz 干扰,QZS195,QZS,100,0.253,0.253,0.001953125,25.78125,36.5
392MHz 干扰,QZS199,QZS,100,0.253,0.38,0.001953125,26.984375,38.0
无干扰 #3,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,55.4375,46.0
无干扰 #3,BDS10,BDS,150,0.253,0.253,0.001953125,96.28125,44.0
无干扰 #3,BDS2,BDS,100,0.253,0.253,0.001953125,13.28125,41.5
无干扰 #3,BDS23,BDS,150,0.253,0.253,0.001953125,18.5,40.0
无干扰 #3,BDS24,BDS,150,0.253,0.253,0.001953125,45.28125,47.0
无干扰 #3,BDS25,BDS,150,0.253,0.253,0.001953125,61.09375,47.0
无干扰 #3,BDS3,BDS,100,0.253,0.253,0.001953125,55.328125,44.5
无干扰 #3,BDS33,BDS,150,0.21100000000000002,0.253,0.001953125,28.1875,47.0
无干扰 #3,BDS4,BDS,100,0.253,0.253,0.001953125,55.390625,42.5
无干扰 #3,BDS41,BDS,150,0.253,0.253,0.001953125,50.890625,47.0
无干扰 #3,BDS42,BDS,150,0.253,0.253,0.001953125,16.734375,36.0
无干扰 #3,BDS6,BDS,100,0.253,0.253,0.001953125,276.84375,45.5
无干扰 #3,BDS7,BDS,100,0.169,0.253,0.001953125,508.546875,47.5
无干扰 #3,BDS9,BDS,150,0.253,0.253,0.001953125,507.734375,45.0
无干扰 #3,GAL13,GAL,150,0.253,0.253,0.001953125,14.375,41.0
无干扰 #3,GAL2,GAL,150,0.253,0.253,0.001953125,20.1875,45.0
无干扰 #3,GAL26,GAL,150,0.253,0.253,0.001953125,14.234375,38.0
无干扰 #3,GAL30,GAL,150,0.169,0.253,0.001953125,499.4375,47.0
无干扰 #3,GAL32,GAL,150,0.253,0.253,0.001953125,16.734375,45.0
无干扰 #3,GAL7,GAL,150,0.253,0.253,0.001953125,60.984375,46.0
无干扰 #3,GAL8,GAL,150,0.253,0.253,0.001953125,44.78125,46.0
无干扰 #3,GLO100,GLO,100,0.253,0.253,0.001953125,84.75,44.0
无干扰 #3,GLO75,GLO,50,0.38,0.38,0.001953125,0.28125,31.0
无干扰 #3,GLO76,GLO,55,0.253,0.38,0.001953125,0.375,34.0
无干扰 #3,GLO82,GLO,50,0.253,0.38,0.001953125,0.375,32.0
无干扰 #3,GLO85,GLO,100,0.253,0.253,0.001953125,67.140625,46.0
无干扰 #3,GLO86,GLO,100,0.253,0.253,0.001953125,56.640625,45.0
无干扰 #3,GLO91,GLO,56,0.38,0.38,0.00390625,0.0,30.0
无干扰 #3,GLO98,GLO,69,0.38,0.57,0.00390625,0.0,25.0
无干扰 #3,GPS10,GPS,150,0.253,0.253,0.001953125,91.6875,45.0
无干扰 #3,GPS12,GPS,100,0.253,0.253,0.001953125,299.390625,42.5
无干扰 #3,GPS13,GPS,100,0.253,0.253,0.001953125,74.0,45.0
无干扰 #3,GPS18,GPS,142,0.253,0.38,0.001953125,6.1875,32.0
无干扰 #3,GPS23,GPS,150,0.253,0.253,0.001953125,91.984375,46.0
无干扰 #3,GPS25,GPS,150,0.253,0.253,0.001953125,91.6875,45.0
无干扰 #3,GPS28,GPS,140,0.253,0.253,0.001953125,13.59375,37.0
无干扰 #3,GPS32,GPS,150,0.253,0.253,0.001953125,12.1875,35.0
无干扰 #3,QZS194,QZS,150,0.253,0.253,0.001953125,50.59375,42.0
无干扰 #3,QZS195,QZS,150,0.253,0.253,0.001953125,37.390625,40.0
无干扰 #3,QZS199,QZS,150,0.253,0.253,0.001953125,24.890625,42.0
4G/5G 干扰,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,95.4375,46.5
4G/5G 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,136.28125,45.0
4G/5G 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,31.875,41.0
4G/5G 干扰,BDS23,BDS,150,0.253,0.253,0.001953125,58.5,41.0
4G/5G 干扰,BDS24,BDS,150,0.169,0.169,0.001953125,85.28125,49.0
4G/5G 干扰,BDS25,BDS,150,0.253,0.253,0.001953125,101.09375,46.0
4G/5G 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,95.328125,44.5
4G/5G 干扰,BDS32,BDS,50,0.253,0.38,0.001953125,6.484375,32.0
4G/5G 干扰,BDS33,BDS,150,0.169,0.253,0.001953125,68.1875,48.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,95.390625,43.0
4G/5G 干扰,BDS41,BDS,150,0.253,0.253,0.001953125,90.890625,47.0
4G/5G 干扰,BDS42,BDS,150,0.253,0.253,0.001953125,9.9375,36.0
4G/5G 干扰,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,316.84375,46.5
4G/5G 干扰,BDS7,BDS,100,0.169,0.169,0.001953125,548.546875,48.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,547.734375,46.0
4G/5G 干扰,GAL13,GAL,150,0.253,0.253,0.001953125,54.375,41.0
4G/5G 干扰,GAL2,GAL,150,0.253,0.253,0.001953125,60.1875,45.0
4G/5G 干扰,GAL26,GAL,150,0.253,0.253,0.001953125,50.9375,39.0
4G/5G 干扰,GAL30,GAL,150,0.253,0.253,0.001953125,539.4375,47.0
4G/5G 干扰,GAL32,GAL,150,0.253,0.253,0.001953125,56.734375,44.0
4G/5G 干扰,GAL7,GAL,150,0.253,0.253,0.001953125,100.984375,46.0
4G/5G 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,84.78125,46.0
4G/5G 干扰,GLO100,GLO,100,0.253,0.253,0.001953125,124.75,45.0
4G/5G 干扰,GLO75,GLO,50,0.38,0.38,0.00390625,0.09375,28.0
4G/5G 干扰,GLO76,GLO,92,0.38,0.38,0.00390625,0.09375,29.0
4G/5G 干扰,GLO82,GLO,100,0.38,0.38,0.001953125,0.1875,30.0
4G/5G 干扰,GLO85,GLO,100,0.253,0.253,0.001953125,107.140625,46.0
4G/5G 干扰,GLO86,GLO,100,0.253,0.253,0.001953125,96.640625,44.0
4G/5G 干扰,GLO91,GLO,43,0.253,0.38,0.001953125,0.59375,34.0
4G/5G 干扰,GLO98,GLO,89,0.38,0.38,0.001953125,0.09375,31.0
4G/5G 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,131.6875,47.0
4G/5G 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,339.390625,44.0
4G/5G 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,114.0,45.5
4G/5G 干扰,GPS18,GPS,104,0.253,0.38,0.001953125,3.0,32.0
4G/5G 干扰,GPS23,GPS,150,0.169,0.253,0.001953125,131.984375,47.0
4G/5G 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,131.6875,44.0
4G/5G 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,52.59375,37.0
4G/5G 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,52.1875,35.0
4G/5G 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,90.59375,42.0
4G/5G 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,77.390625,39.0
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,64.890625,42.0
无干扰 #4,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,158.03125,46.0
无干扰 #4,BDS10,BDS,150,0.253,0.253,0.001953125,198.890625,44.0
无干扰 #4,BDS2,BDS,100,0.253,0.253,0.001953125,70.1875,41.0
无干扰 #4,BDS23,BDS,150,0.253,0.253,0.001953125,121.09375,43.0
无干扰 #4,BDS24,BDS,150,0.169,0.169,0.001953125,147.890625,48.0
无干扰 #4,BDS25,BDS,150,0.253,0.253,0.001953125,163.6875,47.0
无干扰 #4,BDS3,BDS,100,0.253,0.253,0.001953125,157.9375,44.5
无干扰 #4,BDS32,BDS,15,0.57,0.57,0.00390625,0.0,20.0
无干扰 #4,BDS33,BDS,150,0.169,0.253,0.001953125,130.78125,48.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,157.984375,43.0
无干扰 #4,BDS41,BDS,150,0.253,0.253,0.001953125,153.484375,47.0
无干扰 #4,BDS42,BDS,150,0.253,0.38,0.001953125,14.984375,35.0
无干扰 #4,BDS6,BDS,100,0.253,0.253,0.001953125,379.4375,46.0
无干扰 #4,BDS7,BDS,100,0.169,0.253,0.001953125,611.140625,47.0
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,610.328125,46.0
无干扰 #4,GAL13,GAL,150,0.253,0.253,0.001953125,117.0,41.0
无干扰 #4,GAL2,GAL,150,0.253,0.253,0.001953125,122.78125,45.0
无干扰 #4,GAL26,GAL,150,0.253,0.253,0.001953125,113.546875,38.0
无干扰 #4,GAL30,GAL,150,0.253,0.253,0.001953125,602.046875,47.0
无干扰 #4,GAL32,GAL,150,0.253,0.253,0.001953125,119.328125,43.0
无干扰 #4,GAL7,GAL,150,0.253,0.253,0.001953125,163.59375,46.0
无干扰 #4,GAL8,GAL,150,0.253,0.253,0.001953125,147.390625,46.0
无干扰 #4,GLO100,GLO,100,0.253,0.253,0.001953125,187.34375,45.5
无干扰 #4,GLO75,GLO,50,0.38,0.38,0.00390625,0.0,26.5
无干扰 #4,GLO76,GLO,78,0.253,0.38,0.001953125,0.09375,32.0
无干扰 #4,GLO82,GLO,83,0.253,0.38,0.001953125,0.875,33.0
无干扰 #4,GLO85,GLO,100,0.253,0.253,0.001953125,169.734375,45.0
无干扰 #4,GLO86,GLO,100,0.253,0.253,0.001953125,159.234375,45.0
无干扰 #4,GLO91,GLO,23,0.253,0.38,0.001953125,0.0,34.0
无干扰 #4,GLO98,GLO,86,0.253,0.57,0.001953125,0.09375,32.0
