label,n,std_psr_median,std_psr_mean,std_psr_p25,std_psr_p75,std_adr_median,std_adr_mean,locktime_median,locktime_p25,doppler_std,cno_median
无干扰 #1,5181,0.253,0.2508538892105772,0.253,0.253,0.001953125,0.0020239969359197064,357.375,335.09375,1436.7132014712115,44.0
409MHz 干扰,4432,0.253,0.25158370938628166,0.253,0.253,0.001953125,0.00198926133799639,393.59375,235.640625,1436.391628874542,42.0
无干扰 #2,5086,0.253,0.24537907982697607,0.253,0.253,0.001953125,0.001995751204286276,424.28125,15.59375,1402.6996027838154,44.0
392MHz 干扰,3649,0.253,0.2681737462318444,0.253,0.253,0.001953125,0.0021522377706220883,23.78125,9.6875,1432.9685552187093,38.0
无干扰 #3,5134,0.253,0.2490344760420725,0.253,0.253,0.001953125,0.0020333956223217765,15.28125,10.59375,1444.0388620179915,44.0
4G/5G 干扰,5116,0.253,0.24729612978889765,0.253,0.253,0.001953125,0.0020348233483189994,55.1875,50.1875,1434.3128998735854,44.0
无干扰 #4,5150,0.253,0.246496504854369,0.253,0.253,0.001953125,0.002004702669902913,117.375,112.0,1442.8827699698224,44.0
Wi-Fi 干扰,5113,0.253,0.251031292783102,0.253,0.253,0.001953125,0.002013479733033444,184.375,178.78125,1430.3396142359186,44.0
无干扰 #5,5185,0.253,0.24944725168756032,0.253,0.253,0.001953125,0.002042399951783992,246.0,239.6875,1442.4203672642875,44.0
