segment,band,n,std_psr_median,std_psr_mean,std_adr_median,cno_median,locktime_median
无干扰 #3,B2,400,0.169,0.20050000000000004,0.001953125,48.0,13.78125
无干扰 #3,B3,699,0.253,0.25215879828326193,0.001953125,45.0,30.59375
无干扰 #3,E1,400,0.253,0.2742725000000001,0.001953125,44.0,14.09375
无干扰 #3,E5a,400,0.253,0.25300000000000006,0.001953125,43.0,12.78125
无干扰 #3,E5b,400,0.253,0.21478000000000003,0.001953125,47.0,16.28125
无干扰 #3,L1,856,0.253,0.2627920560747664,0.001953125,42.0,15.28125
无干扰 #3,L2,829,0.253,0.2729155609167672,0.001953125,41.0,88.59375
无干扰 #3,L5,450,0.253,0.21566666666666673,0.001953125,43.0,11.5
4G/5G 干扰,B1,700,0.253,0.25300000000000006,0.001953125,45.0,54.09375
4G/5G 干扰,B2,381,0.169,0.19788188976377957,0.001953125,48.0,54.09375
4G/5G 干扰,B3,694,0.253,0.24089625360230554,0.001953125,44.0,70.78125
4G/5G 干扰,E1,390,0.253,0.2617923076923077,0.001953125,43.0,54.375
4G/5G 干扰,E5a,400,0.253,0.25300000000000006,0.001953125,43.0,52.78125
4G/5G 干扰,E5b,393,0.169,0.21003816793893135,0.001953125,47.0,56.375
4G/5G 干扰,L1,860,0.253,0.26850581395348844,0.001953125,42.0,55.09375
4G/5G 干扰,L2,848,0.253,0.27321108490566043,0.001953125,41.0,128.28125
4G/5G 干扰,L5,450,0.253,0.21566666666666673,0.001953125,43.0,51.375
无干扰 #4,B1,700,0.253,0.25300000000000006,0.001953125,44.0,116.375
无干扰 #4,B2,400,0.169,0.20134000000000005,0.001953125,48.0,116.390625
无干扰 #4,B3,695,0.253,0.24139712230215835,0.001953125,44.0,133.375
无干扰 #4,E1,400,0.253,0.25300000000000006,0.001953125,42.5,115.0
无干扰 #4,E5a,400,0.253,0.24250000000000008,0.001953125,42.5,115.375
无干扰 #4,E5b,400,0.253,0.2315800000000001,0.001953125,47.0,118.890625
无干扰 #4,L1,882,0.253,0.26854988662131524,0.001953125,42.0,117.1875
无干扰 #4,L2,823,0.253,0.26519076549210213,0.001953125,41.0,191.1875
无干扰 #4,L5,450,0.253,0.21801111111111116,0.001953125,43.0,113.28125
Wi-Fi 干扰,B1,700,0.253,0.25300000000000006,0.001953125,45.0,183.59375
Wi-Fi 干扰,B2,385,0.169,0.20936363636363642,0.001953125,47.0,183.875
Wi-Fi 干扰,B3,674,0.253,0.24676854599406534,0.001953125,44.0,201.234375
Wi-Fi 干扰,E1,400,0.253,0.25300000000000006,0.001953125,42.0,182.1875
Wi-Fi 干扰,E5a,400,0.253,0.24250000000000008,0.001953125,44.0,182.59375
Wi-Fi 干扰,E5b,400,0.253,0.25300000000000006,0.001953125,46.0,186.09375
Wi-Fi 干扰,L1,873,0.253,0.270667812142039,0.001953125,41.0,183.1875
Wi-Fi 干扰,L2,831,0.253,0.26522623345367036,0.001953125,41.0,258.28125
Wi-Fi 干扰,L5,450,0.253,0.2297777777777778,0.001953125,43.0,180.5
无干扰 #5,B1,700,0.253,0.2525200000000001,0.001953125,45.0,245.375
无干扰 #5,B2,400,0.253,0.22150000000000006,0.001953125,45.5,245.390625
无干扰 #5,B3,700,0.253,0.2429900000000001,0.001953125,44.0,262.1875
无干扰 #5,E1,400,0.253,0.2586375,0.001953125,43.0,244.0
无干扰 #5,E5a,400,0.253,0.24250000000000008,0.001953125,43.5,244.375
无干扰 #5,E5b,400,0.169,0.20953000000000002,0.001953125,47.0,247.890625
无干扰 #5,L1,931,0.253,0.27339312567132124,0.001953125,40.0,243.0
无干扰 #5,L2,804,0.253,0.26832213930348264,0.001953125,41.0,320.375
无干扰 #5,L5,450,0.253,0.2297777777777778,0.001953125,42.0,242.28125
