segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
392MHz 干扰,BDS21,BDS,100,0.253,0.38,0.001953125,38.28125,35.5
392MHz 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,38.59375,39.5
392MHz 干扰,BDS34,BDS,100,0.38,0.38,0.00390625,0.09375,28.0
392MHz 干扰,BDS35,BDS,100,0.253,0.38,0.001953125,2.828125,33.0
392MHz 干扰,BDS4,BDS,100,0.253,0.38,0.001953125,0.375,34.0
392MHz 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,58.890625,34.0
392MHz 干扰,BDS8,BDS,100,0.253,0.253,0.001953125,48.984375,37.5
392MHz 干扰,BDS9,BDS,150,0.38,0.38,0.00390625,0.28125,27.0
392MHz 干扰,GAL10,GAL,95,0.253,0.253,0.001953125,1.28125,36.0
392MHz 干扰,GAL11,GAL,100,0.253,0.38,0.001953125,0.6875,35.0
392MHz 干扰,GAL12,GAL,58,0.38,0.38,0.00390625,0.0,30.0
392MHz 干扰,GAL18,GAL,100,0.253,0.253,0.001953125,139.53125,40.0
392MHz 干扰,GAL36,GAL,50,0.38,0.38,0.00390625,0.0,29.0
392MHz 干扰,GAL4,GAL,100,0.253,0.253,0.001953125,0.875,37.0
392MHz 干扰,GAL6,GAL,100,0.253,0.253,0.001953125,2.0,37.0
392MHz 干扰,GAL9,GAL,100,0.253,0.253,0.001953125,141.25,39.0
392MHz 干扰,GLO81,GLO,50,0.253,0.253,0.001953125,79.59375,45.0
392MHz 干扰,GLO82,GLO,50,0.253,0.253,0.001953125,79.1875,44.0
392MHz 干扰,GLO95,GLO,50,0.253,0.253,0.001953125,79.09375,43.0
392MHz 干扰,GLO96,GLO,100,0.253,0.253,0.001953125,41.296875,41.5
392MHz 干扰,GLO97,GLO,35,0.38,0.57,0.00390625,0.0,22.0
392MHz 干扰,GPS11,GPS,100,0.253,0.38,0.001953125,37.984375,40.0
392MHz 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,46.84375,39.5
392MHz 干扰,GPS20,GPS,100,0.21100000000000002,0.253,0.001953125,178.34375,42.5
392MHz 干扰,GPS21,GPS,50,0.38,0.57,0.00390625,0.0,23.0
392MHz 干扰,GPS29,GPS,100,0.3165,0.38,0.0029296875,13.4375,31.5
392MHz 干扰,GPS30,GPS,38,0.38,0.57,0.00390625,0.0,24.5
392MHz 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,78.28125,42.0
392MHz 干扰,QZS194,QZS,57,0.38,0.57,0.00390625,0.0,28.0
392MHz 干扰,QZS195,QZS,100,0.253,0.253,0.001953125,78.484375,41.5
392MHz 干扰,QZS199,QZS,100,0.253,0.38,0.001953125,38.4375,38.5
无干扰 #3,BDS1,BDS,100,0.169,0.253,0.001953125,25.28125,47.0
无干扰 #3,BDS14,BDS,100,0.253,0.253,0.001953125,30.28125,38.5
无干扰 #3,BDS2,BDS,94,0.253,0.38,0.001953125,0.140625,33.0
无干扰 #3,BDS21,BDS,150,0.253,0.253,0.001953125,26.890625,44.0
无干扰 #3,BDS3,BDS,100,0.253,0.253,0.001953125,25.234375,46.0
无干扰 #3,BDS34,BDS,127,0.253,0.253,0.001953125,22.1875,37.0
无干扰 #3,BDS35,BDS,150,0.253,0.253,0.001953125,24.734375,44.0
无干扰 #3,BDS4,BDS,100,0.253,0.253,0.001953125,28.546875,45.0
无干扰 #3,BDS42,BDS,96,0.38,0.38,0.00390625,0.59375,28.0
无干扰 #3,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,95.9375,46.5
无干扰 #3,BDS8,BDS,100,0.253,0.253,0.001953125,75.546875,46.5
无干扰 #3,BDS9,BDS,150,0.253,0.253,0.001953125,25.1875,38.0
无干扰 #3,GAL10,GAL,150,0.253,0.253,0.001953125,29.046875,45.0
无干扰 #3,GAL11,GAL,150,0.253,0.253,0.001953125,24.890625,44.0
无干扰 #3,GAL12,GAL,150,0.253,0.253,0.001953125,21.6875,35.0
无干扰 #3,GAL18,GAL,150,0.169,0.253,0.001953125,35.6875,48.0
无干扰 #3,GAL36,GAL,150,0.253,0.253,0.001953125,24.328125,39.0
无干扰 #3,GAL4,GAL,150,0.253,0.253,0.001953125,25.4375,46.0
无干扰 #3,GAL6,GAL,150,0.253,0.253,0.001953125,25.4375,45.0
无干扰 #3,GAL9,GAL,150,0.169,0.253,0.001953125,25.328125,47.0
无干扰 #3,GLO75,GLO,50,0.253,0.253,0.001953125,8.890625,39.0
无干扰 #3,GLO81,GLO,100,0.253,0.253,0.001953125,74.734375,41.0
无干扰 #3,GLO82,GLO,100,0.253,0.253,0.001953125,74.4375,42.0
无干扰 #3,GLO95,GLO,100,0.253,0.253,0.001953125,74.59375,41.5
无干扰 #3,GLO96,GLO,100,0.253,0.253,0.001953125,75.5,44.5
无干扰 #3,GLO97,GLO,50,0.253,0.253,0.001953125,24.984375,38.0
无干扰 #3,GPS11,GPS,150,0.253,0.253,0.001953125,26.875,44.0
无干扰 #3,GPS15,GPS,100,0.253,0.253,0.001953125,78.6875,41.5
无干扰 #3,GPS20,GPS,100,0.21100000000000002,0.253,0.001953125,224.734375,46.0
无干扰 #3,GPS21,GPS,50,0.253,0.253,0.001953125,25.390625,35.0
无干扰 #3,GPS29,GPS,100,0.253,0.253,0.001953125,51.234375,35.0
无干扰 #3,GPS30,GPS,111,0.38,0.57,0.00390625,0.1875,26.0
无干扰 #3,GPS5,GPS,100,0.253,0.253,0.001953125,84.234375,44.5
无干扰 #3,QZS194,QZS,118,0.253,152.0,0.001953125,0.328125,33.0
无干扰 #3,QZS195,QZS,150,0.253,0.253,0.001953125,44.1875,45.0
无干扰 #3,QZS199,QZS,150,0.253,0.253,0.001953125,28.234375,44.0
4G/5G 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,79.6875,46.5
4G/5G 干扰,BDS14,BDS,100,0.253,0.253,0.001953125,84.6875,39.5
4G/5G 干扰,BDS2,BDS,98,0.253,0.38,0.001953125,0.328125,35.0
4G/5G 干扰,BDS21,BDS,150,0.253,0.253,0.001953125,81.28125,44.0
4G/5G 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,79.640625,46.0
4G/5G 干扰,BDS34,BDS,132,0.253,0.253,0.001953125,12.390625,36.0
4G/5G 干扰,BDS35,BDS,150,0.253,0.253,0.001953125,79.140625,42.0
4G/5G 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,82.9375,45.0
4G/5G 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,150.328125,46.5
4G/5G 干扰,BDS7,BDS,50,0.38,0.38,0.00390625,7.984375,30.0
4G/5G 干扰,BDS8,BDS,100,0.253,0.253,0.001953125,129.9375,46.0
4G/5G 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,79.59375,38.0
4G/5G 干扰,GAL10,GAL,150,0.253,0.253,0.001953125,83.4375,44.0
4G/5G 干扰,GAL11,GAL,150,0.253,0.253,0.001953125,79.28125,43.0
4G/5G 干扰,GAL12,GAL,144,0.253,0.253,0.001953125,16.6875,33.0
4G/5G 干扰,GAL18,GAL,150,0.169,0.253,0.001953125,90.09375,47.0
4G/5G 干扰,GAL36,GAL,150,0.253,0.253,0.001953125,75.78125,39.0
4G/5G 干扰,GAL4,GAL,150,0.253,0.253,0.001953125,79.828125,46.0
4G/5G 干扰,GAL6,GAL,150,0.253,0.253,0.001953125,79.828125,46.0
4G/5G 干扰,GAL9,GAL,150,0.21100000000000002,0.253,0.001953125,79.734375,47.0
4G/5G 干扰,GLO75,GLO,50,0.253,0.38,0.001953125,0.828125,35.0
4G/5G 干扰,GLO81,GLO,100,0.253,0.253,0.001953125,129.140625,40.5
4G/5G 干扰,GLO82,GLO,100,0.253,0.253,0.001953125,128.84375,41.5
4G/5G 干扰,GLO95,GLO,100,0.253,0.253,0.001953125,129.0,43.0
4G/5G 干扰,GLO96,GLO,100,0.253,0.253,0.001953125,129.875,45.0
4G/5G 干扰,GLO97,GLO,50,0.253,0.253,0.001953125,41.1875,42.0
4G/5G 干扰,GPS11,GPS,150,0.253,0.253,0.001953125,81.28125,45.0
4G/5G 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,133.078125,40.5
4G/5G 干扰,GPS20,GPS,100,0.21100000000000002,0.253,0.001953125,279.140625,46.0
4G/5G 干扰,GPS21,GPS,50,0.253,0.253,0.001953125,38.1875,37.0
4G/5G 干扰,GPS29,GPS,100,0.253,0.253,0.001953125,25.984375,35.0
4G/5G 干扰,GPS30,GPS,130,0.38,0.38,0.001953125,0.734375,31.0
4G/5G 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,138.640625,45.0
4G/5G 干扰,QZS194,QZS,150,0.253,0.57,0.001953125,0.546875,33.0
4G/5G 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,98.59375,45.0
4G/5G 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,82.640625,43.0
无干扰 #4,BDS1,BDS,100,0.253,0.253,0.001953125,138.6875,47.0
无干扰 #4,BDS14,BDS,100,0.253,0.253,0.001953125,143.6875,37.5
无干扰 #4,BDS2,BDS,88,0.253,0.38,0.001953125,0.09375,32.5
无干扰 #4,BDS21,BDS,150,0.253,0.253,0.001953125,140.28125,45.0
无干扰 #4,BDS3,BDS,100,0.253,0.253,0.001953125,138.640625,46.0
无干扰 #4,BDS34,BDS,150,0.253,0.253,0.001953125,69.59375,38.0
无干扰 #4,BDS35,BDS,150,0.253,0.253,0.001953125,138.140625,42.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,141.9375,45.0
无干扰 #4,BDS6,BDS,100,0.253,0.253,0.001953125,209.328125,46.0
无干扰 #4,BDS7,BDS,50,0.253,0.253,0.001953125,2.984375,32.0
无干扰 #4,BDS8,BDS,100,0.253,0.253,0.001953125,188.9375,46.5
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,138.59375,38.0
无干扰 #4,GAL10,GAL,150,0.253,0.253,0.001953125,142.4375,44.5
无干扰 #4,GAL11,GAL,150,0.253,0.253,0.001953125,138.28125,43.0
无干扰 #4,GAL12,GAL,150,0.253,0.253,0.001953125,55.484375,33.0
无干扰 #4,GAL18,GAL,150,0.169,0.253,0.001953125,149.09375,47.0
无干扰 #4,GAL36,GAL,150,0.253,0.253,0.001953125,134.78125,38.0
无干扰 #4,GAL4,GAL,150,0.253,0.253,0.001953125,138.828125,44.0
无干扰 #4,GAL6,GAL,150,0.253,0.253,0.001953125,138.828125,46.0
无干扰 #4,GAL9,GAL,150,0.253,0.253,0.001953125,138.734375,47.0
无干扰 #4,GLO75,GLO,50,0.253,0.253,0.001953125,0.828125,34.0
无干扰 #4,GLO81,GLO,100,0.253,0.253,0.001953125,188.140625,38.0
无干扰 #4,GLO82,GLO,100,0.253,0.253,0.001953125,187.84375,41.0
无干扰 #4,GLO95,GLO,100,0.253,0.253,0.001953125,188.0,41.0
无干扰 #4,GLO96,GLO,100,0.253,0.253,0.001953125,188.875,44.0
无干扰 #4,GLO97,GLO,50,0.253,0.253,0.001953125,100.1875,39.0
无干扰 #4,GPS11,GPS,150,0.253,0.253,0.001953125,140.28125,44.0
无干扰 #4,GPS15,GPS,100,0.253,0.253,0.001953125,192.078125,41.0
无干扰 #4,GPS20,GPS,100,0.253,0.253,0.001953125,338.140625,46.5
无干扰 #4,GPS21,GPS,50,0.253,0.253,0.001953125,97.1875,39.0
无干扰 #4,GPS29,GPS,100,0.253,0.253,0.001953125,84.984375,35.0
无干扰 #4,GPS30,GPS,150,0.253,0.38,0.001953125,6.046875,33.0
无干扰 #4,GPS5,GPS,100,0.253,0.253,0.001953125,197.640625,44.0
无干扰 #4,QZS194,QZS,150,0.253,0.38,0.001953125,1.328125,34.0
无干扰 #4,QZS195,QZS,150,0.253,0.253,0.001953125,157.59375,45.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,141.640625,43.0
Wi-Fi 干扰,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,186.6875,47.0
Wi-Fi 干扰,BDS14,BDS,100,0.253,0.253,0.001953125,101.140625,35.5
Wi-Fi 干扰,BDS2,BDS,100,0.253,0.38,0.001953125,0.484375,35.0
Wi-Fi 干扰,BDS21,BDS,150,0.253,0.253,0.001953125,188.28125,45.0
Wi-Fi 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,186.640625,46.0
Wi-Fi 干扰,BDS34,BDS,143,0.253,0.38,0.001953125,6.5,36.0
Wi-Fi 干扰,BDS35,BDS,150,0.253,0.253,0.001953125,186.140625,44.0
Wi-Fi 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,189.9375,45.0
Wi-Fi 干扰,BDS42,BDS,131,0.38,0.38,0.00390625,0.28125,29.0
Wi-Fi 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,257.328125,46.0
Wi-Fi 干扰,BDS7,BDS,50,0.253,0.253,0.001953125,9.390625,33.0
Wi-Fi 干扰,BDS8,BDS,100,0.253,0.253,0.001953125,236.9375,46.0
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,186.59375,37.0
Wi-Fi 干扰,GAL10,GAL,150,0.253,0.253,0.001953125,190.4375,43.0
Wi-Fi 干扰,GAL11,GAL,150,0.253,0.253,0.001953125,186.28125,45.0
Wi-Fi 干扰,GAL12,GAL,150,0.253,0.38,0.001953125,6.390625,32.0
Wi-Fi 干扰,GAL18,GAL,150,0.253,0.253,0.001953125,197.09375,47.0
Wi-Fi 干扰,GAL36,GAL,150,0.253,0.253,0.001953125,182.78125,40.0
Wi-Fi 干扰,GAL4,GAL,150,0.253,0.253,0.001953125,186.828125,46.0
Wi-Fi 干扰,GAL6,GAL,150,0.253,0.253,0.001953125,186.828125,45.0
Wi-Fi 干扰,GAL9,GAL,150,0.253,0.253,0.001953125,186.734375,47.0
Wi-Fi 干扰,GLO75,GLO,50,0.253,0.38,0.001953125,0.1875,31.5
Wi-Fi 干扰,GLO81,GLO,100,0.253,0.253,0.001953125,232.25,36.0
Wi-Fi 干扰,GLO82,GLO,100,0.253,0.253,0.001953125,235.84375,43.0
Wi-Fi 干扰,GLO95,GLO,100,0.253,0.253,0.001953125,236.0,40.5
Wi-Fi 干扰,GLO96,GLO,100,0.253,0.253,0.001953125,236.875,44.5
Wi-Fi 干扰,GLO97,GLO,50,0.253,0.253,0.001953125,148.1875,40.0
Wi-Fi 干扰,GPS11,GPS,150,0.253,0.253,0.001953125,188.28125,45.0
Wi-Fi 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,104.5,41.0
Wi-Fi 干扰,GPS20,GPS,100,0.253,0.253,0.001953125,386.140625,45.5
Wi-Fi 干扰,GPS21,GPS,50,0.253,0.253,0.001953125,145.1875,41.0
Wi-Fi 干扰,GPS29,GPS,100,0.253,0.38,0.001953125,19.078125,34.5
Wi-Fi 干扰,GPS30,GPS,150,0.253,0.38,0.001953125,42.1875,36.0
Wi-Fi 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,245.640625,45.0
Wi-Fi 干扰,QZS194,QZS,150,0.253,0.38,0.001953125,6.1875,34.0
Wi-Fi 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,205.59375,45.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,189.640625,44.0
无干扰 #5,BDS1,BDS,100,0.169,0.253,0.001953125,230.890625,47.0
无干扰 #5,BDS14,BDS,100,0.253,0.253,0.001953125,141.390625,38.0
无干扰 #5,BDS2,BDS,87,0.253,0.38,0.001953125,0.1875,33.0
无干扰 #5,BDS21,BDS,150,0.253,0.253,0.001953125,232.484375,45.0
无干扰 #5,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,230.828125,46.0
无干扰 #5,BDS34,BDS,150,0.253,0.253,0.001953125,46.78125,37.0
无干扰 #5,BDS35,BDS,150,0.253,0.253,0.001953125,230.328125,43.0
无干扰 #5,BDS4,BDS,100,0.253,0.253,0.001953125,234.140625,46.0
无干扰 #5,BDS42,BDS,100,0.38,0.38,0.0029296875,0.28125,29.0
无干扰 #5,BDS6,BDS,100,0.253,0.253,0.001953125,301.546875,46.0
无干扰 #5,BDS7,BDS,50,0.253,0.253,0.001953125,37.6875,34.0
无干扰 #5,BDS8,BDS,100,0.253,0.253,0.001953125,281.140625,46.0
无干扰 #5,BDS9,BDS,150,0.253,0.253,0.001953125,230.78125,37.0
无干扰 #5,GAL10,GAL,150,0.253,0.253,0.001953125,234.640625,44.0
无干扰 #5,GAL11,GAL,150,0.253,0.253,0.001953125,230.484375,44.0
无干扰 #5,GAL12,GAL,150,0.38,0.38,0.001953125,3.6875,31.0
无干扰 #5,GAL18,GAL,150,0.169,0.253,0.001953125,241.28125,47.0
无干扰 #5,GAL28,GAL,121,0.253,0.38,0.001953125,0.5,34.0
无干扰 #5,GAL36,GAL,150,0.253,0.253,0.001953125,94.09375,39.0
无干扰 #5,GAL4,GAL,150,0.253,0.253,0.001953125,231.046875,46.0
无干扰 #5,GAL6,GAL,150,0.253,0.253,0.001953125,231.046875,45.0
无干扰 #5,GAL9,GAL,150,0.253,0.253,0.001953125,230.9375,46.0
无干扰 #5,GLO75,GLO,50,0.253,0.253,0.001953125,1.140625,34.0
无干扰 #5,GLO81,GLO,100,0.253,0.253,0.001953125,3.890625,34.5
无干扰 #5,GLO82,GLO,100,0.253,0.253,0.001953125,280.03125,42.0
无干扰 #5,GLO95,GLO,100,0.253,0.253,0.001953125,280.1875,41.0
无干扰 #5,GLO96,GLO,100,0.253,0.253,0.001953125,281.09375,44.5
无干扰 #5,GLO97,GLO,50,0.253,0.253,0.001953125,192.390625,40.0
无干扰 #5,GPS11,GPS,150,0.253,0.253,0.001953125,232.5,44.0
无干扰 #5,GPS15,GPS,100,0.253,0.253,0.001953125,130.390625,42.0
无干扰 #5,GPS20,GPS,100,0.253,0.253,0.001953125,430.34375,46.0
无干扰 #5,GPS21,GPS,50,0.253,0.253,0.001953125,189.390625,43.0
无干扰 #5,GPS29,GPS,100,0.253,0.38,0.001953125,1.234375,34.5
无干扰 #5,GPS30,GPS,150,0.253,0.253,0.001953125,86.390625,38.0
无干扰 #5,GPS5,GPS,100,0.253,0.253,0.001953125,289.828125,45.0
无干扰 #5,QZS194,QZS,150,0.253,0.38,0.001953125,5.28125,35.0
无干扰 #5,QZS195,QZS,150,0.253,0.253,0.001953125,249.78125,45.0
无干扰 #5,QZS199,QZS,150,0.253,0.253,0.001953125,233.828125,44.0
